star_id,score_raw,p_highclass
TIC 198241702,0.208971,0
KIC 7207061,0.211256,0
TIC 402992891,0.210641,0
KIC 6523058,0.210812,0
TIC 233617847,0.211080,0
TIC 393911494,0.209137,0
K2-331,0.209266,0
TIC 319259194,0.209689,0
TIC 462553953,0.208876,0
KIC 8042644,0.218467,0
KIC 6364327,0.219813,0
KIC 10027323,0.223039,0
TIC 289666986,0.212749,0
TIC 366568760,0.210453,0
K2-97,0.210453,0
TIC 220414682,0.210506,0
TIC 281489322,0.208266,0
KIC 8367298,0.210015,0
TIC 9032368,0.212770,0
TIC 39018923,0.209233,0
KIC 5559651,0.213921,0
EPIC 211533633,0.209515,0
KIC 11017094,0.208558,0
EPIC 202090737,0.209787,0
KIC 3848665,0.217184,0
KIC 9592621,0.212373,0
TIC 274138511,0.210304,0
TIC 166851829,0.211616,0
KIC 8613218,0.222106,0
TIC 230006888,0.209762,0
TIC 146467675,0.214225,0
TIC 417705690,0.209690,0
KIC 8694309,0.209867,0
KIC 6531617,0.208738,0
TIC 256429408,0.210371,0
K2-47,0.211980,0
TIC 148479278,0.208915,0
KIC 7416306,0.212610,0
TIC 149349867,0.210799,0
TIC 267093376,0.209083,0
TIC 279251651,0.209384,0
TIC 233194447,0.211504,0
TIC 224601047,0.209607,0
KIC 5651846,0.215981,0
TIC 286201103,0.212250,0
TIC 100780304,0.211055,0
KIC 10018233,0.209745,0
KIC 7662209,0.213279,0
K2-188,0.209284,0
TIC 175236511,0.209284,0
KIC 6527016,0.207959,0
KIC 10862759,0.210466,0
TIC 238317637,0.209321,0
TIC 153951307,0.209535,0
KIC 8682751,0.212819,0
EPIC 210956385,0.209417,0
TIC 231077395,0.209734,0
TIC 238059180,0.209963,0
KIC 9589524,0.214056,0
KIC 8609450,0.224120,0
KIC 8652577,0.211718,0
KIC 6761777,0.211243,0
KIC 8912730,0.214299,0
KIC 4072333,0.208525,0
TIC 158657354,0.210339,0
TIC 274223601,0.209990,0
EPIC 205990339,0.209497,0
KIC 3245969,0.210571,0
TIC 394570569,0.212399,0
TIC 7583660,0.211937,0
KIC 6525249,0.210411,0
TIC 100974694,0.208985,0
TIC 445837596,0.213132,0
TIC 148004811,0.210532,0
KIC 11495766,0.215320,0
EPIC 211711685,0.211697,0
TIC 200606486,0.211413,0
TIC 322202434,0.208983,0
TIC 300011941,0.207758,0
KIC 10220837,0.210268,0
KIC 3660924,0.209452,0
TIC 313006381,0.208736,0
KIC 5273713,0.220082,0
TIC 140687214,0.208525,0
KIC 7269881,0.212776,0
KIC 7767781,0.210344,0
TIC 271971130,0.210066,0
EPIC 211642307,0.211967,0
KIC 4951249,0.213155,0
KIC 6186182,0.216770,0
KIC 9391208,0.211035,0
TIC 337274055,0.209130,0
KIC 10873260,0.217996,0
TIC 27534138,0.211080,0
KIC 7207081,0.213013,0
KIC 6695622,0.211764,0
TIC 73649615,0.209952,0
KIC 3531231,0.213476,0
KIC 5038469,0.201768,0
TIC 137683938,0.213508,0
KIC 2165352,0.212342,0
TIC 224603921,0.209228,0
TIC 234994474,0.216187,0
TIC 256561562,0.208855,0
TIC 233066156,0.209378,0
TIC 286916251,0.209679,0
KIC 5436013,0.211063,0
TIC 386297468,0.210725,0
KIC 8046689,0.221655,0
TIC 229786610,0.209079,0
TIC 289389326,0.207990,0
TIC 232982558,0.209063,0
TIC 230001847,0.211367,0
EPIC 201543531,0.211332,0
KIC 6103377,0.225155,0
TIC 327004130,0.208393,0
TIC 259100469,0.209396,0
KIC 4274816,0.215206,0
K2-406,0.218077,0
TIC 292202337,0.218077,0
KIC 5125048,0.197926,0
TIC 376847633,0.209883,0
KIC 9406892,0.210637,0
KIC 11773625,0.208878,0
TIC 459947163,0.209458,0
KIC 11913052,0.205099,0
KIC 12416661,0.213233,0
KIC 4664743,0.214252,0
KIC 7840044,0.216428,0
KIC 3752110,0.210835,0
TIC 197807778,0.209284,0
EPIC 212099230,0.207776,0
TIC 178266267,0.207776,0
KIC 10122255,0.213332,0
KIC 9899216,0.206895,0
KIC 7304449,0.214344,0
KIC 5445681,0.215088,0
KIC 2716801,0.211381,0
KIC 11966253,0.209183,0
K2-5,0.214854,0
TIC 239722954,0.210230,0
TIC 162246865,0.210704,0
TIC 294981566,0.208272,0
KIC 7461307,0.210257,0
KIC 5193077,0.208275,0
KIC 9159198,0.214944,0
TIC 219857012,0.209508,0
KIC 10214328,0.217654,0
TIC 260043723,0.207606,0
TIC 219742885,0.209657,0
TIC 154437244,0.208854,0
TIC 295233473,0.210302,0
KIC 7053328,0.215228,0
KIC 5780855,0.209088,0
KIC 9480310,0.209702,0
EPIC 248222323,0.211947,0
TIC 29781207,0.208280,0
K2-321,0.208730,0
TIC 277833995,0.208730,0
TIC 52307802,0.210809,0
KIC 9002278,0.218712,0
KIC 9969287,0.215940,0
KIC 9140402,0.210095,0
KIC 10713616,0.211553,0
TIC 338065029,0.210600,0
TIC 230087765,0.209120,0
KIC 10028127,0.211843,0
KIC 9210738,0.209012,0
KIC 5385410,0.208055,0
TIC 219860288,0.209988,0
KIC 2303903,0.209771,0
EPIC 210736056,0.209941,0
KIC 11506654,0.211222,0
KIC 3852476,0.206808,0
KIC 9289704,0.212956,0
KIC 9967771,0.218350,0
TIC 313425396,0.207731,0
TIC 320503729,0.208989,0
TIC 60286662,0.209564,0
K2-271,0.209564,0
TIC 39516274,0.210593,0
KIC 10146103,0.207033,0
KIC 4147171,0.209730,0
KIC 3249334,0.211967,0
TIC 210873792,0.209180,0
KIC 7447895,0.208589,0
KIC 8494617,0.208244,0
KIC 4566999,0.208006,0
TIC 198178505,0.208391,0
KIC 10356840,0.211962,0
TIC 146836153,0.217174,0
TIC 310483807,0.210576,0
TIC 344085117,0.208721,0
KIC 6211812,0.217729,0
EPIC 201892470,0.209159,0
TIC 256418577,0.215223,0
KIC 7032383,0.221900,0
TIC 219306934,0.208548,0
KIC 9227215,0.209303,0
TIC 1950736,0.211554,0
TIC 356700488,0.211132,0
KIC 9970525,0.218150,0
TIC 71347873,0.209975,0
EPIC 211754117,0.210651,0
TIC 299945285,0.209028,0
TIC 333324340,0.211426,0
EPIC 206476150,0.210194,0
K2-187,0.211066,0
TIC 189322727,0.214297,0
TIC 374177909,0.211683,0
KIC 12602314,0.211021,0
KIC 12117215,0.214128,0
KIC 8868649,0.208547,0
EPIC 247988033,0.210577,0
KIC 7762723,0.210190,0
TIC 237108775,0.208289,0
KIC 12349560,0.218955,0
KIC 6952971,0.208164,0
KIC 9455322,0.209586,0
KIC 10661917,0.216193,0
TIC 256576519,0.209146,0
TIC 327663613,0.211414,0
KIC 6116172,0.200722,0
TIC 451084885,0.213488,0
TIC 309792357,0.208027,0
TIC 307716123,0.207816,0
TIC 207937389,0.210200,0
K2-177,0.209371,0
TIC 277014266,0.208175,0
KIC 3546060,0.210995,0
KIC 6116035,0.212248,0
TIC 313761775,0.210647,0
KIC 9468551,0.218381,0
TIC 284477310,0.208756,0
TIC 423903016,0.210627,0
TIC 390021939,0.209165,0
TIC 229781583,0.208244,0
KIC 2997459,0.211062,0
KIC 8256882,0.209364,0
KIC 5636648,0.211046,0
TIC 76197937,0.208198,0
KIC 5444491,0.207288,0
TIC 458589703,0.209684,0
TIC 116483514,0.209733,0
TIC 233688779,0.209178,0
TIC 192943720,0.208550,0
EPIC 206029450,0.210096,0
TIC 167415965,0.209881,0
TIC 288516853,0.208586,0
KIC 5092266,0.209108,0
TIC 219344917,0.208492,0
KIC 5476671,0.210919,0
KIC 6421503,0.209699,0
EPIC 211705502,0.210823,0
TIC 186815660,0.210823,0
KIC 5942093,0.214005,0
KIC 11286311,0.208426,0
KIC 7457296,0.211680,0
TIC 55450156,0.209339,0
KIC 11622985,0.226749,0
K2-378,0.209738,0
TIC 260040728,0.216781,0
TIC 298073824,0.210536,0
TIC 192014454,0.210291,0
TIC 458300989,0.210256,0
TIC 167009792,0.209153,0
KIC 9591070,0.213099,0
TIC 177115354,0.210022,0
KIC 4636565,0.210490,0
KIC 5174858,0.206715,0
KIC 8211521,0.217886,0
KIC 1297263,0.209794,0
TIC 420680343,0.209772,0
TIC 144138509,0.209451,0
EPIC 206208956,0.209895,0
TIC 229455001,0.211637,0
TIC 229713401,0.209359,0
TIC 287080092,0.208381,0
KIC 6047498,0.209118,0
TIC 284361752,0.209043,0
TIC 404713783,0.210512,0
KIC 5819801,0.208495,0
KIC 11923270,0.208935,0
TIC 219041246,0.210731,0
TIC 123041007,0.211108,0
KIC 5621333,0.214202,0
TIC 35009898,0.209775,0
KIC 11337012,0.210819,0
TIC 428679607,0.210100,0
TIC 144336525,0.210446,0
KIC 7294743,0.209425,0
EPIC 220648214,0.209236,0
EPIC 201515470,0.212192,0
KIC 6463499,0.213250,0
TIC 154869806,0.207627,0
KIC 10480915,0.217726,0
TIC 229608594,0.209380,0
EPIC 211087003,0.218757,0
KIC 11803074,0.208815,0
KIC 5513866,0.218705,0
KIC 6290935,0.209313,0
KIC 8161561,0.209659,0
TIC 445137888,0.209822,0
KIC 10214341,0.207892,0
K2-67,0.209089,0
KIC 9229657,0.220242,0
TIC 31637479,0.209017,0
TIC 379629854,0.211254,0
TIC 367287018,0.209368,0
KIC 3749134,0.211483,0
KIC 9838582,0.207402,0
TIC 415399713,0.208753,0
TIC 328167090,0.212367,0
KIC 7891264,0.214394,0
TIC 198456933,0.208618,0
KIC 10006641,0.209769,0
KIC 10659624,0.212405,0
KIC 5302006,0.209427,0
TIC 194736418,0.225142,0
KIC 10362031,0.207562,0
KIC 2833632,0.210216,0
TIC 117072799,0.209210,0
KIC 6447372,0.215489,0
KIC 3863877,0.211886,0
KIC 5471068,0.215789,0
EPIC 211578235,0.209436,0
TIC 142618165,0.213734,0
TIC 152563846,0.209003,0
K2-281,0.212385,0
KIC 8263545,0.210181,0
KIC 10027861,0.205974,0
TIC 329981856,0.214194,0
KIC 10585887,0.208546,0
KIC 5084942,0.210173,0
KIC 6531143,0.207735,0
KIC 11601425,0.224050,0
TIC 38939275,0.209842,0
KIC 7662744,0.211355,0
K2-268,0.209293,0
EPIC 201841433,0.211623,0
KIC 8008913,0.213123,0
TIC 389924075,0.208872,0
KIC 6615600,0.208387,0
KIC 9640924,0.215502,0
KIC 6925263,0.216363,0
TIC 233541860,0.208039,0
KIC 9447166,0.213403,0
KIC 12007270,0.209547,0
KIC 3353050,0.212730,0
KIC 6366559,0.210299,0
TIC 286923515,0.210778,0
EPIC 220555384,0.212120,0
KIC 9479306,0.219788,0
K2-54,0.209855,0
KIC 3428127,0.212434,0
KIC 7779942,0.198456,0
KIC 6803855,0.213652,0
KIC 9845898,0.209580,0
EPIC 220309058,0.210735,0
TIC 151284882,0.212361,0
KIC 5456651,0.213687,0
KIC 4077901,0.219550,0
TIC 153976959,0.208204,0
K2-274,0.209184,0
KIC 10751908,0.210616,0
KIC 2718778,0.208686,0
KIC 7668416,0.211273,0
EPIC 246405278,0.210787,0
TIC 34737413,0.210030,0
KIC 1429589,0.210170,0
KIC 5389184,0.209215,0
TIC 96097215,0.209582,0
KIC 7047922,0.214269,0
TIC 280865159,0.207930,0
KIC 7132462,0.212903,0
KIC 3097926,0.209840,0
KIC 6681233,0.220270,0
KIC 5730389,0.211228,0
TIC 350821320,0.209181,0
TIC 28116365,0.210823,0
KIC 8240790,0.212610,0
KIC 7031126,0.208834,0
KIC 11015323,0.213748,0
K2-339,0.208364,0
KIC 7033671,0.208156,0
K2-164,0.209589,0
EPIC 211970234,0.210885,0
KIC 8443812,0.214576,0
KIC 10005020,0.210715,0
TIC 134200185,0.208804,0
TIC 2685481,0.209245,0
EPIC 229228348,0.209507,0
KIC 6636020,0.216355,0
KIC 8320630,0.210196,0
TIC 372747949,0.211406,0
KIC 5951416,0.213986,0
KIC 10226343,0.208551,0
KIC 12459725,0.214847,0
K2-15,0.212486,0
KIC 3228824,0.209429,0
KIC 12401859,0.208441,0
KIC 2707916,0.209787,0
KIC 8345172,0.223333,0
KIC 4446859,0.211748,0
TIC 8348911,0.215136,0
KIC 5534941,0.210822,0
TIC 41865539,0.211841,0
KIC 7174351,0.213500,0
TIC 193336820,0.208198,0
KIC 7870390,0.210333,0
KIC 8547213,0.208888,0
KIC 8376848,0.212188,0
KIC 2302758,0.220743,0
TIC 160585062,0.208765,0
KIC 9282853,0.210610,0
KIC 5036705,0.214541,0
KIC 7107802,0.212283,0
KIC 8869680,0.220539,0
KIC 11601584,0.210830,0
KIC 11623629,0.229149,0
KIC 9899065,0.209774,0
TIC 458481611,0.210975,0
KIC 4569942,0.212429,0
KIC 3732821,0.214097,0
KIC 8007644,0.211634,0
KIC 9527915,0.209626,0
TIC 288471040,0.209284,0
TIC 320324079,0.209089,0
KIC 11651240,0.208248,0
TIC 131419624,0.211600,0
KIC 8081899,0.210674,0
EPIC 220282718,0.211203,0
EPIC 201757695,0.211390,0
KIC 9466486,0.207060,0
KIC 6198670,0.210285,0
KIC 9899352,0.220835,0
KIC 9541322,0.211994,0
KIC 11868941,0.210478,0
KIC 12021943,0.209023,0
KIC 10471243,0.214906,0
KIC 10747162,0.208047,0
KIC 12066767,0.210315,0
KIC 10876237,0.213840,0
KIC 4770617,0.209654,0
KIC 9159288,0.209824,0
TIC 279982557,0.211178,0
KIC 9964801,0.210520,0
KIC 11954842,0.214691,0
KIC 6768616,0.211868,0
TIC 55363630,0.210324,0
KIC 11802615,0.208474,0
KIC 9265521,0.214739,0
KIC 11559493,0.222896,0
TIC 426144112,0.209937,0
KIC 4739565,0.213644,0
TIC 170221808,0.210997,0
K2-71,0.215329,0
KIC 5193813,0.215717,0
KIC 4650733,0.218586,0
KIC 7847104,0.210132,0
KIC 7891294,0.223275,0
KIC 8285970,0.218979,0
TIC 272679240,0.209215,0
KIC 4951877,0.211722,0
KIC 5820218,0.212541,0
KIC 3247503,0.210877,0
TIC 19025965,0.207429,0
KIC 8197176,0.207650,0
K2-173,0.210738,0
TIC 264303333,0.209746,0
K2-122,0.208518,0
KIC 8685497,0.208531,0
KIC 9509223,0.216643,0
KIC 6367663,0.222360,0
KIC 8935810,0.212722,0
KIC 9490342,0.219070,0
KIC 9304101,0.213370,0
KIC 5802292,0.210402,0
TIC 160077104,0.207409,0
KIC 5371777,0.224108,0
TIC 388898854,0.210337,0
TIC 300557619,0.211478,0
KIC 9588862,0.214232,0
KIC 7777818,0.206974,0
KIC 8686373,0.214095,0
TIC 463402815,0.215924,0
KIC 11032227,0.209879,0
KIC 10907132,0.209705,0
KIC 3962728,0.211619,0
EPIC 203560204,0.206893,0
KIC 6681473,0.213307,0
TIC 237201858,0.208116,0
KIC 9899505,0.208127,0
KIC 7626506,0.223306,0
TIC 182470056,0.208221,0
KIC 5645170,0.207074,0
TIC 271722899,0.210960,0
TIC 387260717,0.205421,0
KIC 8302450,0.208276,0
KIC 9880190,0.207093,0
EPIC 220287611,0.211982,0
KIC 3942670,0.210197,0
KIC 5360974,0.208136,0
KIC 9655711,0.209407,0
TIC 339857675,0.207737,0
KIC 4830605,0.209783,0
KIC 5342061,0.211426,0
KIC 10879656,0.214716,0
TIC 398912927,0.209630,0
KIC 9458613,0.213195,0
KIC 10000162,0.206700,0
TIC 172754786,0.216576,0
TIC 308919449,0.204687,0
KIC 11757451,0.212152,0
KIC 8761550,0.208734,0
KIC 8890924,0.206482,0
KIC 10485179,0.206892,0
KIC 3641726,0.208493,0
KIC 6937692,0.213919,0
KIC 9705620,0.214346,0
TIC 357801293,0.209304,0
K2-175,0.207936,0
KIC 12737015,0.207754,0
TIC 138126035,0.211461,0
KIC 3964109,0.210306,0
KIC 3219643,0.217802,0
KIC 7186665,0.209450,0
EPIC 203692610,0.208262,0
KIC 7041972,0.210360,0
TIC 461491274,0.209604,0
KIC 10747501,0.217928,0
KIC 4774646,0.208578,0
TIC 87091417,0.208320,0
KIC 9777990,0.209304,0
KIC 10399137,0.211722,0
TIC 408416746,0.215644,0
KIC 8164257,0.214302,0
KIC 8035322,0.208008,0
K2-238,0.208617,0
TIC 404243877,0.208617,0
TIC 389371332,0.207974,0
KIC 7503885,0.211952,0
KIC 11072982,0.207410,0
K2-317,0.208771,0
KIC 7265298,0.207247,0
TIC 233009109,0.210886,0
KIC 8042453,0.209298,0
KIC 5881307,0.213962,0
KIC 6665860,0.213694,0
KIC 8429314,0.225840,0
KIC 11255231,0.209281,0
KIC 11393633,0.207656,0
EPIC 202071725,0.208198,0
KIC 6291033,0.221436,0
KIC 8233326,0.209089,0
KIC 5602409,0.208367,0
TIC 387329912,0.211468,0
KIC 10663976,0.213353,0
TIC 52005579,0.212047,0
KIC 10809888,0.207100,0
KIC 9825174,0.208380,0
TIC 229944666,0.211130,0
KIC 5385667,0.210799,0
KIC 4950232,0.218109,0
KIC 11393248,0.206649,0
KIC 4572728,0.210997,0
KIC 6443093,0.207388,0
KIC 8017703,0.218632,0
KIC 8524110,0.216113,0
KIC 1872821,0.210565,0
KIC 9092504,0.211400,0
KIC 2572029,0.210033,0
KIC 3346154,0.210201,0
KIC 7185710,0.208726,0
KIC 5129453,0.208272,0
KIC 5431027,0.221186,0
KIC 2994092,0.208358,0
KIC 4851283,0.209753,0
KIC 9225395,0.218287,0
KIC 9942658,0.210857,0
KIC 10031918,0.208522,0
KIC 8105719,0.217532,0
KIC 8442463,0.207808,0
EPIC 201427007,0.208067,0
EPIC 211436876,0.208168,0
KIC 8559152,0.211107,0
KIC 10678912,0.207706,0
K2-349,0.210626,0
TIC 358253047,0.208044,0
EPIC 220663602,0.210376,0
KIC 8866137,0.219921,0
KIC 8880123,0.210378,0
KIC 4750341,0.207647,0
KIC 6358937,0.207949,0
TIC 99834321,0.211935,0
KIC 6867555,0.218141,0
KIC 3548645,0.210156,0
KIC 7369865,0.211790,0
KIC 10161534,0.216103,0
TIC 153725446,0.209590,0
KIC 9202434,0.210335,0
KIC 4171955,0.212300,0
TIC 28945511,0.215274,0
KIC 3542222,0.210193,0
KIC 10321927,0.214740,0
KIC 11966643,0.209788,0
KIC 11824578,0.212129,0
KIC 10201891,0.209054,0
TIC 156115721,0.221312,0
KIC 5307574,0.212000,0
KIC 5271608,0.221401,0
KIC 8955709,0.208300,0
KIC 8845574,0.215167,0
KIC 4902202,0.209501,0
K2-333,0.210268,0
TIC 330690135,0.210268,0
KIC 11622600,0.218210,0
KIC 6364247,0.208886,0
KIC 10070468,0.208289,0
KIC 5181299,0.208546,0
KIC 11453930,0.212226,0
KIC 10601163,0.207441,0
KIC 5027859,0.215798,0
KIC 4847801,0.208932,0
KIC 9661979,0.221559,0
TIC 349786918,0.207523,0
KIC 5686974,0.207275,0
KIC 3119256,0.212850,0
KIC 4568117,0.218027,0
KIC 11176127,0.212001,0
KIC 5196851,0.205543,0
KIC 2584163,0.208007,0
TIC 428988981,0.207260,0
KIC 7916058,0.210533,0
KIC 8700895,0.220329,0
TIC 461387302,0.208592,0
KIC 9072190,0.220634,0
KIC 8543100,0.216148,0
KIC 4851338,0.210850,0
KIC 10491525,0.208659,0
KIC 7117126,0.210804,0
KIC 4826110,0.207588,0
KIC 7977197,0.211558,0
KIC 3644653,0.210019,0
KIC 3728701,0.210991,0
KIC 12066335,0.210933,0
EPIC 201577112,0.212407,0
KIC 6365156,0.207617,0
KIC 8804397,0.216588,0
KIC 11603298,0.213143,0
KIC 11860395,0.210592,0
KIC 2558363,0.208737,0
KIC 8548454,0.214137,0
TIC 441642457,0.208217,0
KIC 9959494,0.217595,0
TIC 294781547,0.208023,0
KIC 10734441,0.215024,0
KIC 5272878,0.210711,0
KIC 4760959,0.209471,0
TIC 238542895,0.209372,0
KIC 4851145,0.216750,0
KIC 8453851,0.208110,0
KIC 9934274,0.212645,0
KIC 10518399,0.212676,0
KIC 8708961,0.220123,0
KIC 10925104,0.210858,0
KIC 7549209,0.206498,0
KIC 5726910,0.213918,0
KIC 10515564,0.207600,0
KIC 9347066,0.214337,0
KIC 1430305,0.210180,0
KIC 4844004,0.207462,0
EPIC 215353525,0.207246,0
KIC 9959765,0.207386,0
KIC 3343281,0.213072,0
KIC 2437112,0.207573,0
TIC 153651591,0.209106,0
KIC 10924853,0.214639,0
KIC 5166811,0.208772,0
EPIC 212136123,0.209357,0
KIC 5531953,0.210163,0
KIC 2708445,0.209282,0
KIC 9823519,0.214340,0
KIC 7810483,0.210848,0
KIC 5471489,0.207335,0
KIC 7687365,0.213837,0
KIC 10158729,0.210267,0
TIC 198458010,0.210729,0
TIC 376867898,0.209800,0
KIC 6522745,0.210638,0
KIC 10031526,0.217077,0
KIC 8695311,0.212956,0
KIC 9842890,0.215769,0
KIC 5529552,0.219176,0
KIC 10858785,0.207979,0
KIC 11720424,0.211391,0
KIC 7289139,0.207412,0
KIC 8248103,0.210207,0
KIC 10646620,0.217763,0
TIC 299780329,0.209187,0
KIC 9839030,0.206911,0
KIC 10026458,0.212668,0
KIC 8488381,0.211369,0
K2-221,0.209401,0
TIC 18318288,0.211952,0
TIC 168158622,0.208891,0
K2-65,0.205713,0
KIC 2440757,0.214419,0
KIC 5103942,0.207982,0
KIC 7296086,0.210305,0
KIC 5817613,0.214009,0
KIC 8233802,0.218356,0
KIC 8677057,0.216514,0
KIC 2304320,0.209282,0
KIC 6311520,0.204267,0
KIC 9283156,0.212123,0
TIC 7274938,0.210048,0
KIC 9536836,0.210733,0
KIC 3101923,0.207761,0
KIC 11457664,0.212557,0
KIC 6680177,0.209245,0
KIC 4049108,0.221770,0
KIC 10010440,0.216062,0
KIC 10227020,0.209035,0
KIC 10068659,0.219792,0
KIC 3123418,0.211972,0
KIC 9402583,0.208922,0
KIC 7918652,0.220707,0
KIC 8126531,0.208551,0
KIC 8812360,0.209403,0
KIC 3348216,0.210136,0
KIC 12120484,0.211525,0
KIC 11718144,0.223257,0
KIC 3544678,0.210753,0
KIC 9851271,0.210766,0
KIC 3120355,0.206461,0
KIC 4059887,0.214717,0
KIC 11565924,0.216128,0
KIC 4656049,0.213732,0
KIC 7601665,0.218585,0
KIC 5386163,0.209046,0
TIC 383949205,0.206806,0
EPIC 211841496,0.225174,0
KIC 8179325,0.218720,0
KIC 2995392,0.211157,0
TIC 343019899,0.211832,0
TIC 237108272,0.208348,0
TIC 139559780,0.206438,0
KIC 6428942,0.220311,0
TIC 316468545,0.214005,0
KIC 2854914,0.215285,0
TIC 243283955,0.207421,0
KIC 5440435,0.210747,0
TIC 142117976,0.208774,0
KIC 6693640,0.208862,0
KIC 5793275,0.207934,0
KIC 4676964,0.211476,0
EPIC 215816368,0.208138,0
KIC 9272070,0.214530,0
KIC 4850961,0.211757,0
TIC 389777651,0.207906,0
KIC 4577484,0.211734,0
KIC 9821454,0.217336,0
KIC 7701809,0.212596,0
KIC 5125196,0.209215,0
TIC 50312495,0.213589,0
KIC 5183357,0.222109,0
KIC 9836959,0.212013,0
KIC 8959839,0.222577,0
KIC 7770450,0.212935,0
KIC 5437762,0.209525,0
KIC 4952341,0.204530,0
KIC 9845909,0.209605,0
KIC 6312171,0.211039,0
TIC 310105752,0.210208,0
KIC 4935172,0.215108,0
KIC 10753922,0.216076,0
KIC 4664847,0.214216,0
TIC 142748283,0.209872,0
KIC 10858803,0.213743,0
KIC 6697976,0.214618,0
KIC 3859151,0.209518,0
KIC 10132908,0.210585,0
KIC 7516073,0.213917,0
KIC 4077767,0.218203,0
TIC 158497525,0.213746,0
KIC 9468848,0.210467,0
KIC 3644505,0.208181,0
KIC 9602538,0.216174,0
KIC 9715631,0.211355,0
KIC 5791986,0.205705,0
KIC 6199056,0.211949,0
KIC 5551228,0.219185,0
KIC 6929285,0.220416,0
KIC 6765135,0.209932,0
KIC 6199716,0.219958,0
KIC 5471202,0.208684,0
KIC 8180063,0.209488,0
KIC 7948619,0.215854,0
KIC 2716853,0.211123,0
KIC 7345335,0.213673,0
KIC 6205228,0.207253,0
KIC 3459529,0.215347,0
KIC 10160922,0.207373,0
KIC 7021681,0.214408,0
TIC 80682484,0.216310,0
KIC 4466677,0.213332,0
KIC 9083503,0.205672,0
KIC 11874338,0.210421,0
KIC 11773328,0.214129,0
KIC 6594945,0.209267,0
KIC 9268456,0.213794,0
KIC 8975776,0.209786,0
KIC 8492101,0.212974,0
KIC 11498128,0.219637,0
KIC 6364215,0.207659,0
KIC 2558163,0.211697,0
KIC 6786224,0.207307,0
KIC 12504353,0.209097,0
KIC 5542983,0.208524,0
KIC 9639106,0.209557,0
KIC 9581589,0.207898,0
KIC 7191646,0.206204,0
KIC 9700449,0.207238,0
KIC 6974867,0.205683,0
KIC 4484312,0.215366,0
TIC 426077080,0.211844,0
KIC 2437653,0.213544,0
KIC 892772,0.210118,0
KIC 9391817,0.209818,0
KIC 6680911,0.219831,0
KIC 3849155,0.218634,0
KIC 6105462,0.209875,0
KIC 11191364,0.207541,0
KIC 11672354,0.216469,0
KIC 7681230,0.217215,0
KIC 8151055,0.207587,0
KIC 6364162,0.206535,0
KIC 5032842,0.208218,0
KIC 6528464,0.214972,0
KIC 6263468,0.207895,0
KIC 11288505,0.209201,0
KIC 9964670,0.208399,0
KIC 11507101,0.210445,0
KIC 6947668,0.216503,0
KIC 7281229,0.208667,0
KIC 2720309,0.208899,0
KIC 9083564,0.210407,0
KIC 7673841,0.206931,0
KIC 4544670,0.213247,0
KIC 10083325,0.209398,0
KIC 5695615,0.207727,0
KIC 6852354,0.208944,0
KIC 10065053,0.207593,0
KIC 11135308,0.206555,0
KIC 10257229,0.210399,0
KIC 9596064,0.208500,0
KIC 8127586,0.210928,0
KIC 9110610,0.208682,0
KIC 8044600,0.210423,0
KIC 4357985,0.211397,0
KIC 7768451,0.212959,0
TIC 219489550,0.211650,0
KIC 9726452,0.213822,0
KIC 6437226,0.214912,0
KIC 8142787,0.208161,0
KIC 6129524,0.209268,0
KIC 10015937,0.209733,0
KIC 6346809,0.209656,0
KIC 9480398,0.208401,0
TIC 325765282,0.207823,0
KIC 5546691,0.209581,0
KIC 10862284,0.216922,0
TIC 262781201,0.207767,0
KIC 11032748,0.213669,0
TIC 429358906,0.207212,0
KIC 9899217,0.209980,0
KIC 10198225,0.209661,0
KIC 7825899,0.215262,0
KIC 7428316,0.211520,0
KIC 9947653,0.219483,0
KIC 9644411,0.207186,0
KIC 10794509,0.209299,0
KIC 9304561,0.208564,0
KIC 12265150,0.213241,0
TIC 356871098,0.209563,0
KIC 6599975,0.212519,0
KIC 12505076,0.207744,0
KIC 3341982,0.210461,0
KIC 9895709,0.218210,0
KIC 5737869,0.207493,0
KIC 10482160,0.214545,0
KIC 11444514,0.207952,0
KIC 8892303,0.211505,0
KIC 6781548,0.211394,0
KIC 8953281,0.207450,0
KIC 12602568,0.206906,0
KIC 11496490,0.214771,0
KIC 9820483,0.211723,0
KIC 9474232,0.208132,0
KIC 6364582,0.212252,0
KIC 9826551,0.210223,0
KIC 10213902,0.209056,0
KIC 6636320,0.208456,0
KIC 10219361,0.207598,0
KIC 3860441,0.210452,0
KIC 3246984,0.220880,0
KIC 11913012,0.218272,0
KIC 10481054,0.210973,0
KIC 9892816,0.215512,0
KIC 5617259,0.200529,0
KIC 4945764,0.208735,0
KIC 3531558,0.216680,0
KIC 11502179,0.209073,0
KIC 10585749,0.211222,0
KIC 6124512,0.207555,0
KIC 6692742,0.219730,0
KIC 12735830,0.221611,0
KIC 9007609,0.209914,0
KIC 4840156,0.219322,0
KIC 4566848,0.220238,0
KIC 4738095,0.210017,0
TIC 101230735,0.216136,0
KIC 6751874,0.209525,0
KIC 12645057,0.207615,0
KIC 7049771,0.206775,0
KIC 10555375,0.217400,0
KIC 1572948,0.208333,0
KIC 11460018,0.209006,0
KIC 6364195,0.208127,0
KIC 9302543,0.202979,0
KIC 7955580,0.211186,0
KIC 5385697,0.211065,0
KIC 8894646,0.206090,0
KIC 5621586,0.208014,0
