epic_id,mission,n_points,n_segments,best_seg_score,mean_seg_score,median_seg_score,std_seg_score,status,error
206044803,K2,3180,9,0.3050622344017029,0.2694778144359588,0.2644054591655731,0.0265284609049558,ok,
206049764,K2,3121,9,0.3255436718463897,0.2884858846664428,0.3068363964557647,0.0355507172644138,ok,
206055981,K2,3188,9,0.3687568008899688,0.3073635399341583,0.3306486010551452,0.0595372132956981,ok,
206082454,K2,3167,9,0.3283718526363373,0.2805986702442169,0.2900309264659881,0.0271697752177715,ok,
206096602,K2,3187,9,0.3879810273647308,0.2968981862068176,0.2878854870796203,0.0476388707756996,ok,
206101302,K2,3165,9,0.3157386481761932,0.2548283338546753,0.2562768161296844,0.0369479283690452,ok,
206119924,K2,3187,9,0.3879466354846954,0.3642802238464355,0.3672840595245361,0.0156009709462523,ok,
206125618,K2,3144,9,0.2982677519321441,0.2653303444385528,0.2588377594947815,0.0161264445632696,ok,
201528828,K2,2160,5,0.3687996566295624,0.343167781829834,0.3502588868141174,0.0265742093324661,ok,
201595106,K2,1961,4,0.2743242383003235,0.2524574995040893,0.2698739171028137,0.0328107774257659,ok,
201615463,K2,2009,4,0.3232904076576233,0.2407862544059753,0.2458822280168533,0.0777758434414863,ok,
210667381,K2,3275,9,0.3756813108921051,0.3470466434955597,0.3404493033885956,0.0168311335146427,ok,
210965800,K2,3279,9,0.4111012816429138,0.3845621347427368,0.3849879205226898,0.0198069475591182,ok,
211611158,K2,3436,10,0.4392532706260681,0.3468688130378723,0.3505908846855163,0.0681223645806312,ok,
211682544,K2,3440,10,0.3184661865234375,0.2939917743206024,0.29277503490448,0.0125194210559129,ok,
211906650,K2,3418,10,0.312794417142868,0.2625560462474823,0.2747465372085571,0.044950284063816,ok,
211978988,K2,3433,10,0.2837449312210083,0.25596484541893,0.2536838054656982,0.0165353268384933,ok,
212394689,K2,3536,10,0.3375977873802185,0.2802893221378326,0.2653065919876098,0.0412435010075569,ok,
212689874,K2,3501,10,0.3212721943855285,0.2771326899528503,0.2791421711444855,0.0352393798530101,ok,
216008129,K2,3437,10,0.4128088057041168,0.3663699924945831,0.3624164462089538,0.027458406984806,ok,
216405287,K2,3446,10,0.4101519882678985,0.3614754974842071,0.3750440776348114,0.0405739396810531,ok,
217977895,K2,3429,10,0.3908142447471618,0.3434265255928039,0.345759630203247,0.0296700894832611,ok,
218668602,K2,3430,10,0.3518924117088318,0.3004914820194244,0.3131398260593414,0.0394046418368816,ok,
220170303,K2,3483,10,0.3916431367397308,0.3384121060371399,0.3395938873291015,0.038012322038412,ok,
220186645,K2,3459,10,0.2856060862541199,0.2638204395771026,0.2667683362960815,0.0131507599726319,ok,
220211923,K2,3428,10,0.2826605141162872,0.2081491202116012,0.1990828812122345,0.0494868345558643,ok,
220218012,K2,3495,10,0.3357060253620147,0.3012320399284363,0.3032741546630859,0.0305029209703207,ok,
220225178,K2,3432,10,0.3176431655883789,0.2668564617633819,0.2718614339828491,0.0430097095668315,ok,
220256496,K2,3425,10,0.3095720112323761,0.2558628618717193,0.2788169384002685,0.0480972491204738,ok,
220471666,K2,3498,10,0.3331136405467987,0.2990608811378479,0.2989388704299927,0.0198698248714208,ok,
220487418,K2,3446,10,0.3220343291759491,0.2155387699604034,0.25841224193573,0.104566678404808,ok,
220503236,K2,3458,10,0.340394914150238,0.3008301556110382,0.3204295337200165,0.0443698354065418,ok,
220592745,K2,3488,10,0.3702127635478973,0.2595366537570953,0.2815673351287842,0.0803889632225036,ok,
220650439,K2,3483,10,0.31604865193367,0.2919483780860901,0.2925470173358917,0.0187432579696178,ok,
228721452,K2,2244,5,0.3384453356266022,0.2878631055355072,0.2834592163562774,0.0418934114277362,ok,
228725972,K2,1973,4,0.256741464138031,0.2229112088680267,0.2500597536563873,0.0509535036981105,ok,
228734900,K2,1939,4,0.2461551576852798,0.2289183288812637,0.2346724867820739,0.0187868755310773,ok,
228736155,K2,2217,5,0.3050090968608856,0.244389608502388,0.2602028548717499,0.0484761819243431,ok,
228798746,K2,1915,4,0.2838275134563446,0.2626393139362335,0.2626793980598449,0.0187889002263546,ok,
228801451,K2,2040,4,0.3118684291839599,0.2787955403327942,0.2853009700775146,0.0320521742105484,ok,
228804845,K2,1979,4,0.2697601318359375,0.2407787144184112,0.2523532807826996,0.0323543287813663,ok,
229004835,K2,1917,4,0.2883298397064209,0.2679585814476013,0.2681809067726135,0.0185847245156765,ok,
229131722,K2,2142,5,0.362498015165329,0.2714515030384063,0.2576937973499298,0.0667869448661804,ok,
210403955,K2,3268,9,0.3687096834182739,0.3388961553573608,0.3525558412075043,0.0285148676484823,ok,
228836835,K2,1968,4,0.3026598989963531,0.2616106271743774,0.2605304419994354,0.0321965552866458,ok,
211502222,K2,3621,11,0.335754930973053,0.2833476364612579,0.283027172088623,0.0303935222327709,ok,
211647930,K2,3598,11,0.344113290309906,0.2543809413909912,0.2368573546409607,0.06797706335783,ok,
211730024,K2,3627,11,0.3232294917106628,0.2377813011407852,0.2340448945760727,0.0456500016152858,ok,
212058012,K2,3629,11,0.3677726984024048,0.3123188614845276,0.3205497860908508,0.0545635372400283,ok,
212081533,K2,3632,11,0.3550515174865722,0.3142403662204742,0.3192949295043945,0.0232292190194129,ok,
212204403,K2,3571,10,0.2973327934741974,0.2772296071052551,0.2765911817550659,0.0124651314690709,ok,
