target_id,mission,num_segments,star_score
KIC 10351231,Kepler,275,0.22513389587402344
KIC 6281127,Kepler,275,0.22513285279273987
KIC 11197126,Kepler,202,0.22513242065906525
EPIC 248740016,TESS,680,0.2251311093568802
KIC 12645262,Kepler,202,0.22512924671173096
TIC 241196395,TESS,742,0.2251225709915161
KIC 7134626,Kepler,275,0.22512252628803253
TIC 445582110,TESS,1338,0.2251221388578415
KIC 11338918,Kepler,213,0.22512014210224152
TIC 35857242,TESS,2568,0.22511963546276093
TIC 1528696,TESS,2808,0.22511577606201172
TIC 263748033,TESS,5642,0.22510890662670135
TIC 452964680,TESS,1270,0.22510728240013123
TIC 266213232,TESS,763,0.22510388493537903
TIC 220518305,TESS,954,0.2251037061214447
KIC 11853878,Kepler,213,0.22510218620300293
KIC 11853878,Kepler,213,0.22510218620300293
KIC 11853878,Kepler,213,0.22510218620300293
KIC 8712863,Kepler,404,0.22510084509849548
TIC 151724385,TESS,846,0.22510051727294922
TIC 269130683,TESS,190,0.2250986397266388
KIC 7445445,Kepler,1047,0.22509784996509552
KIC 7445445,Kepler,1047,0.22509784996509552
KIC 7445445,Kepler,1047,0.22509784996509552
TIC 152800085,TESS,540,0.22509458661079407
TIC 126322519,TESS,438,0.22509197890758514
TIC 260120451,TESS,1256,0.22509093582630157
TIC 156949982,TESS,1172,0.22508986294269562
KIC 8244190,Kepler,275,0.22508828341960907
KIC 5080636,Kepler,275,0.22508683800697327
KIC 5080636,Kepler,275,0.22508683800697327
KIC 5299459,Kepler,275,0.22508394718170166
KIC 5299459,Kepler,275,0.22508394718170166
KIC 5299459,Kepler,275,0.22508394718170166
KIC 9969287,Kepler,275,0.22508394718170166
TIC 289100911,TESS,1505,0.2250780314207077
EPIC 228724899,TESS,2551,0.22507795691490173
TIC 272829240,TESS,728,0.22507202625274658
TIC 242120884,TESS,2822,0.22506773471832275
TIC 468692991,TESS,1187,0.22506579756736755
TIC 460950389,TESS,3425,0.22505812346935272
TIC 420049884,TESS,1216,0.22505781054496765
KIC 8866102,Kepler,3479,0.22505691647529602
TIC 95122849,TESS,996,0.22505640983581543
TIC 95122849,TESS,996,0.22505640983581543
KIC 10858504,Kepler,275,0.22505144774913788
KIC 4455231,Kepler,338,0.22504818439483643
KIC 4455231,Kepler,338,0.22504818439483643
KIC 4455231,Kepler,338,0.22504818439483643
KIC 4841374,Kepler,275,0.22504618763923645
KIC 8676148,Kepler,332,0.22504368424415588
KIC 10646620,Kepler,202,0.2250414788722992
KIC 12009347,Kepler,275,0.22504106163978577
TIC 55452495,TESS,1210,0.2250407487154007
KIC 10620329,Kepler,1100,0.2250390350818634
KIC 9702945,Kepler,202,0.2250383347272873
TIC 76882795,TESS,958,0.22503769397735596
TIC 262584907,TESS,4153,0.22503726184368134
KIC 6137779,Kepler,275,0.22503609955310822
KIC 5650930,Kepler,202,0.22503049671649933
KIC 7601665,Kepler,275,0.22502800822257996
KIC 10275805,Kepler,331,0.2250244915485382
KIC 11015323,Kepler,275,0.22502389550209045
KIC 8890417,Kepler,275,0.22502362728118896
TIC 344927749,TESS,3141,0.22502291202545166
TIC 344927749,TESS,3141,0.22502291202545166
KIC 7692093,Kepler,275,0.22502274811267853
TIC 154762431,TESS,4424,0.22501841187477112
KIC 5195172,Kepler,275,0.22501802444458008
KIC 10471005,Kepler,275,0.22501513361930847
TIC 29105766,TESS,805,0.2250136435031891
TIC 345724317,TESS,230,0.2250087559223175
KIC 2310993,Kepler,338,0.22500541806221008
KIC 9663113,Kepler,1073,0.22500403225421906
KIC 9663113,Kepler,1073,0.22500403225421906
KIC 10745365,Kepler,275,0.22500112652778625
KIC 10284575,Kepler,202,0.22499898076057434
KIC 10975146,Kepler,275,0.2249971628189087
KIC 12644822,Kepler,275,0.2249949723482132
KIC 9761573,Kepler,85,0.22499068081378937
KIC 11090765,Kepler,275,0.22498711943626404
KIC 7619667,Kepler,275,0.22498539090156555
KIC 10266852,Kepler,202,0.22498385608196259
KIC 8323753,Kepler,2507,0.22496847808361053
TIC 377739433,TESS,276,0.22496788203716278
KIC 5474613,Kepler,275,0.22496278584003448
KIC 5474613,Kepler,275,0.22496278584003448
TIC 38965512,TESS,1201,0.2249625027179718
KIC 7499571,Kepler,275,0.22496232390403748
TIC 172598832,TESS,2772,0.22496064007282257
KIC 6974658,Kepler,275,0.22495944797992706
TIC 45896295,TESS,1466,0.2249516248703003
KIC 7542813,Kepler,275,0.22495102882385254
KIC 7189825,Kepler,275,0.22495047748088837
KIC 7778621,Kepler,275,0.2249498814344406
KIC 9349757,Kepler,275,0.22494812309741974
KIC 9349757,Kepler,275,0.22494812309741974
KIC 4135665,Kepler,275,0.2249467819929123
TIC 142019343,TESS,1246,0.22494402527809143
KIC 10863608,Kepler,332,0.22494180500507355
KIC 10973814,Kepler,275,0.22494125366210938
KIC 10973814,Kepler,275,0.22494125366210938
KIC 9579499,Kepler,275,0.22494061291217804
KIC 12306699,Kepler,275,0.22493989765644073
TIC 428892437,TESS,1257,0.22493627667427063
KIC 2861126,Kepler,332,0.22493532299995422
KIC 10924853,Kepler,275,0.22493505477905273
KIC 2558163,Kepler,275,0.224934384226799
KIC 9851226,Kepler,275,0.22493048012256622
KIC 4936180,Kepler,275,0.22491967678070068
KIC 4846856,Kepler,278,0.22491903603076935
TIC 348835438,TESS,4556,0.22491887211799622
EPIC 210414957,TESS,1236,0.22491855919361115
EPIC 212228567,K2,209,0.2249182015657425
KIC 7273277,Kepler,202,0.22491295635700226
KIC 9418508,Kepler,67,0.22490958869457245
KIC 5428199,Kepler,275,0.22490771114826202
KIC 5563937,Kepler,338,0.22490760684013367
KIC 12106934,Kepler,345,0.22489896416664124
KIC 6692833,Kepler,275,0.22489777207374573
TIC 346015394,TESS,530,0.22489765286445618
KIC 8637903,Kepler,275,0.2248965948820114
K2-80,TESS,4628,0.22489550709724426
TIC 325908483,TESS,830,0.2248917520046234
TIC 161003569,TESS,1006,0.22489070892333984
EPIC 211492541,TESS,356,0.22489027678966522
TIC 231063955,TESS,1251,0.22488990426063538
TIC 303883880,TESS,648,0.2248859703540802
KIC 7120108,Kepler,275,0.2248827964067459
TIC 233569098,TESS,1424,0.22488203644752502
KIC 12416661,Kepler,202,0.2248774766921997
TIC 53593542,TESS,319,0.22487659752368927
KIC 7031430,Kepler,275,0.22487449645996094
KIC 6365321,Kepler,275,0.2248723804950714
KIC 6773862,Kepler,275,0.22487223148345947
TIC 297457992,TESS,1207,0.22487148642539978
KIC 11360571,Kepler,275,0.2248697280883789
KIC 8129005,Kepler,275,0.22486081719398499
TIC 233415701,TESS,1294,0.22486014664173126
TIC 27774415,TESS,1491,0.22485873103141785
KIC 8042644,Kepler,275,0.22485563158988953
TIC 350024178,TESS,596,0.2248520851135254
KIC 4829935,Kepler,275,0.2248506098985672
TIC 140067837,TESS,905,0.22484903037548065
KIC 5529738,Kepler,275,0.2248488962650299
KIC 2582800,Kepler,202,0.2248479574918747
KIC 11622600,Kepler,275,0.22484445571899414
KIC 4544571,Kepler,338,0.22484442591667175
KIC 7175184,Kepler,202,0.22484347224235535
KIC 7175184,Kepler,202,0.22484347224235535
TIC 77258279,TESS,884,0.22484080493450165
KIC 4768756,Kepler,275,0.22483713924884796
KIC 9020160,Kepler,275,0.22483639419078827
KIC 9020160,Kepler,275,0.22483639419078827
KIC 9020160,Kepler,275,0.22483639419078827
KIC 6545051,Kepler,275,0.22483429312705994
KIC 9406990,Kepler,275,0.22483094036579132
KIC 7103919,Kepler,275,0.22483055293560028
TIC 403693875,TESS,1232,0.22482243180274963
KIC 8247638,Kepler,1074,0.22482042014598846
KIC 8247638,Kepler,1074,0.22482042014598846
KIC 8247638,Kepler,1074,0.22482042014598846
KIC 8247638,Kepler,1074,0.22482042014598846
KIC 3533469,Kepler,338,0.22481684386730194
KIC 10614158,Kepler,241,0.22481533885002136
KIC 7282168,Kepler,275,0.2248142659664154
KIC 1725016,Kepler,338,0.22481155395507812
KIC 6263593,Kepler,275,0.2248106747865677
KIC 9674320,Kepler,275,0.22480995953083038
KIC 2577353,Kepler,275,0.22480984032154083
KIC 5374854,Kepler,1074,0.22480928897857666
KIC 5374854,Kepler,1074,0.22480928897857666
KIC 6026737,Kepler,202,0.22480633854866028
EPIC 251304634,TESS,1010,0.22480444610118866
KIC 11446424,Kepler,270,0.22480368614196777
KIC 3730335,Kepler,202,0.2248036116361618
KIC 11075737,Kepler,202,0.22480209171772003
KIC 9710626,Kepler,275,0.224801704287529
KIC 4455763,Kepler,336,0.22480082511901855
TIC 107340585,TESS,1182,0.22480018436908722
KIC 7019489,Kepler,338,0.22479982674121857
TIC 279725262,TESS,1583,0.2247994840145111
TIC 432114158,TESS,762,0.22479932010173798
KIC 8758136,Kepler,332,0.22479744255542755
TIC 432008938,TESS,619,0.22479164600372314
TIC 50592053,TESS,391,0.2247895896434784
KIC 5014903,Kepler,332,0.2247893363237381
KIC 9955262,Kepler,2507,0.22478795051574707
TIC 144645881,TESS,2961,0.22478458285331726
KIC 7053328,Kepler,202,0.22476904094219208
KIC 8649876,Kepler,202,0.22476737201213837
KIC 9489524,Kepler,202,0.22476568818092346
KIC 9489524,Kepler,202,0.22476568818092346
KIC 9489524,Kepler,202,0.22476568818092346
KIC 9489524,Kepler,202,0.22476568818092346
KIC 10252275,Kepler,275,0.22475838661193848
KIC 10252275,Kepler,275,0.22475838661193848
KIC 10198662,Kepler,202,0.2247549593448639
KIC 11497977,Kepler,213,0.22475400567054749
KIC 7604328,Kepler,275,0.22474952042102814
KIC 7604328,Kepler,275,0.22474952042102814
KIC 8570333,Kepler,275,0.2247494012117386
KIC 6137681,Kepler,338,0.2247486412525177
KIC 11968463,Kepler,338,0.22474853694438934
KIC 11968463,Kepler,338,0.22474853694438934
KIC 11968463,Kepler,338,0.22474853694438934
KIC 11968463,Kepler,338,0.22474853694438934
KIC 6197658,Kepler,275,0.2247469127178192
KIC 8492026,Kepler,286,0.22474631667137146
TIC 457110913,TESS,4868,0.22474567592144012
KIC 3336765,Kepler,275,0.22473978996276855
KIC 5869272,Kepler,338,0.22473791241645813
TIC 122629761,TESS,3252,0.22473759949207306
KIC 3443582,Kepler,338,0.22473661601543427
KIC 2720514,Kepler,275,0.224736288189888
TIC 9443323,TESS,773,0.2247345894575119
KIC 3751231,Kepler,275,0.2247333526611328
KIC 10203349,Kepler,338,0.2247312366962433
TIC 395790368,TESS,506,0.22472918033599854
KIC 8609450,Kepler,275,0.2247278243303299
KIC 8609450,Kepler,275,0.2247278243303299
KIC 8609450,Kepler,275,0.2247278243303299
KIC 8609450,Kepler,275,0.2247278243303299
KIC 8609450,Kepler,275,0.2247278243303299
KIC 10579570,Kepler,275,0.22472700476646423
TIC 312122956,TESS,1257,0.22472453117370605
KIC 7900100,Kepler,332,0.2247227430343628
KIC 4157052,Kepler,332,0.22472088038921356
KIC 9850893,Kepler,275,0.2247208058834076
KIC 9026749,Kepler,275,0.22471877932548523
KIC 9026749,Kepler,275,0.22471877932548523
KIC 8240617,Kepler,275,0.2247169315814972
KIC 5817712,Kepler,338,0.224713996052742
KIC 8227086,Kepler,275,0.22471216320991516
KIC 12265150,Kepler,275,0.22471126914024353
TIC 22186226,TESS,1002,0.22470521926879883
KIC 9053086,Kepler,331,0.22470514476299286
KIC 11967872,Kepler,338,0.2246953696012497
KIC 6289257,Kepler,202,0.2246914803981781
KIC 6289257,Kepler,202,0.2246914803981781
KIC 7598326,Kepler,275,0.22468683123588562
KIC 11672354,Kepler,332,0.2246866226196289
KIC 5513866,Kepler,275,0.22468414902687073
TIC 458857720,TESS,804,0.22468301653862
TIC 35106764,TESS,669,0.22468166053295135
KIC 2710623,Kepler,275,0.2246805727481842
KIC 10404545,Kepler,275,0.22467884421348572
KIC 5942949,Kepler,275,0.22467875480651855
KIC 6143819,Kepler,332,0.2246750295162201
KIC 9641103,Kepler,275,0.22467470169067383
TIC 35582553,TESS,729,0.2246702015399933
TIC 1980725947,TESS,1351,0.22466368973255157
KIC 7192680,Kepler,275,0.2246607095003128
TIC 22683951,TESS,675,0.22466066479682922
TIC 23650642,TESS,441,0.2246536761522293
K2-270,TESS,1250,0.22465232014656067
KIC 6119923,Kepler,275,0.22464807331562042
TIC 139707575,TESS,476,0.22464780509471893
KIC 7219761,Kepler,202,0.2246469259262085
KIC 11754553,Kepler,1074,0.2246423214673996
KIC 11754553,Kepler,1074,0.2246423214673996
KIC 11754553,Kepler,1074,0.2246423214673996
TIC 233747840,TESS,613,0.22464081645011902
K2-396,TESS,997,0.22463731467723846
EPIC 211797637,TESS,1017,0.22463592886924744
TIC 143642240,TESS,815,0.22463588416576385
KIC 8308070,Kepler,202,0.224633127450943
TIC 231702397,TESS,4229,0.22463063895702362
TIC 259165246,TESS,912,0.22462718188762665
KIC 5471192,Kepler,275,0.2246265411376953
KIC 2859893,Kepler,335,0.22462575137615204
TIC 92880568,TESS,451,0.22462554275989532
KIC 6522353,Kepler,275,0.22462332248687744
KIC 9881077,Kepler,275,0.2246190309524536
KIC 9413156,Kepler,338,0.2246168553829193
KIC 5039129,Kepler,275,0.2246129959821701
TIC 26999884,TESS,587,0.22460830211639404
KIC 10123064,Kepler,275,0.22460737824440002
TIC 21549805,TESS,479,0.22460691630840302
KIC 10661917,Kepler,202,0.22460627555847168
KIC 4276716,Kepler,987,0.22460202872753143
KIC 8753896,Kepler,338,0.22460082173347473
KIC 8753896,Kepler,338,0.22460082173347473
KIC 8753896,Kepler,338,0.22460082173347473
TIC 118406995,TESS,1351,0.22459951043128967
KIC 9394605,Kepler,331,0.2245982587337494
KIC 10664150,Kepler,332,0.22459812462329865
KIC 11824786,Kepler,275,0.22459399700164795
TIC 312689217,TESS,1296,0.22459301352500916
TIC 127328218,TESS,916,0.2245892584323883
KIC 10089123,Kepler,275,0.22458899021148682
TIC 464067218,TESS,1345,0.2245861291885376
KIC 11773328,Kepler,275,0.22458600997924805
KIC 10604335,Kepler,275,0.22458529472351074
KIC 10604335,Kepler,275,0.22458529472351074
TIC 299897516,TESS,1217,0.22458310425281525
TIC 219776325,TESS,1246,0.22457976639270782
KIC 5985713,Kepler,202,0.22457697987556458
KIC 10584140,Kepler,263,0.2245732992887497
TIC 80611440,TESS,840,0.224573016166687
KIC 5301093,Kepler,338,0.22457177937030792
KIC 9274092,Kepler,275,0.22457022964954376
TIC 202185707,TESS,944,0.22455818951129913
KIC 3734418,Kepler,275,0.22455556690692902
KIC 3734418,Kepler,275,0.22455556690692902
KIC 6715997,Kepler,275,0.22455351054668427
KIC 10972902,Kepler,275,0.22455227375030518
KIC 9079587,Kepler,275,0.2245514839887619
KIC 12108293,Kepler,275,0.22455064952373505
KIC 4935172,Kepler,275,0.22454455494880676
KIC 3240706,Kepler,275,0.22454433143138885
KIC 11499192,Kepler,213,0.2245418280363083
KIC 9265521,Kepler,202,0.22454138100147247
KIC 11818607,Kepler,275,0.22453832626342773
TIC 6663331,TESS,934,0.22453272342681885
KIC 11853130,Kepler,213,0.22453227639198303
KIC 11853255,Kepler,1008,0.22453172504901886
KIC 8056665,Kepler,2507,0.22452469170093536
KIC 8056665,Kepler,2507,0.22452469170093536
KIC 6209225,Kepler,275,0.2245221585035324
EPIC 220598367,TESS,876,0.2245217114686966
EPIC 220294712,TESS,886,0.2245216816663742
KIC 7211469,Kepler,275,0.22452032566070557
KIC 5185897,Kepler,202,0.22451961040496826
KIC 5185897,Kepler,202,0.22451961040496826
KIC 5185897,Kepler,202,0.22451961040496826
TIC 367434266,TESS,866,0.22451695799827576
KIC 10387792,Kepler,275,0.2245139330625534
KIC 2707985,Kepler,202,0.2245129644870758
TIC 441732151,TESS,1127,0.2245113104581833
KIC 9959492,Kepler,275,0.22450903058052063
KIC 6634133,Kepler,275,0.2245054543018341
TIC 134183038,TESS,1432,0.22450295090675354
KIC 10338529,Kepler,275,0.2245011031627655
KIC 11240948,Kepler,202,0.22450022399425507
KIC 10090854,Kepler,275,0.22449223697185516
TIC 239277658,TESS,1461,0.22448723018169403
KIC 10004519,Kepler,338,0.22448575496673584
KIC 11973517,Kepler,275,0.22448229789733887
KIC 3228825,Kepler,202,0.22447875142097473
KIC 7449541,Kepler,275,0.22447648644447327
KIC 9592831,Kepler,343,0.22447526454925537
KIC 8258103,Kepler,1073,0.22447450459003448
KIC 5647638,Kepler,275,0.22446992993354797
KIC 9884104,Kepler,275,0.22446909546852112
KIC 9884104,Kepler,275,0.22446909546852112
KIC 9884104,Kepler,275,0.22446909546852112
TIC 456560485,TESS,1081,0.22446687519550323
KIC 11495989,Kepler,213,0.22446279227733612
KIC 10753922,Kepler,275,0.224460631608963
TIC 21279791,TESS,1238,0.22445955872535706
KIC 4270799,Kepler,275,0.22445814311504364
TIC 28961316,TESS,1189,0.224457785487175
KIC 4242692,Kepler,202,0.22445759177207947
TIC 401704685,TESS,1219,0.2244575321674347
TIC 372758077,TESS,1319,0.22445693612098694
KIC 5193400,Kepler,275,0.22445134818553925
TIC 244487927,TESS,1017,0.2244475781917572
KIC 5512580,Kepler,275,0.2244434654712677
KIC 8040457,Kepler,275,0.22443492710590363
TIC 79292541,TESS,2528,0.22443267703056335
KIC 5386904,Kepler,85,0.22442784905433655
KIC 1724719,Kepler,275,0.2244272530078888
KIC 1724719,Kepler,275,0.2244272530078888
TIC 337217173,TESS,1184,0.22442474961280823
KIC 6583107,Kepler,328,0.22442202270030975
KIC 6386784,Kepler,202,0.22442200779914856
KIC 9852050,Kepler,275,0.22442170977592468
TIC 80682484,TESS,5102,0.22442050278186798
KIC 2860656,Kepler,338,0.22441920638084412
TIC 44737596,TESS,980,0.2244177609682083
KIC 5629353,Kepler,155,0.2244156301021576
KIC 5629353,Kepler,155,0.2244156301021576
KIC 3234598,Kepler,275,0.22441503405570984
KIC 3234598,Kepler,275,0.22441503405570984
KIC 8804397,Kepler,275,0.2244148552417755
TIC 167656187,TESS,1285,0.22441449761390686
KIC 6508734,Kepler,275,0.2244139015674591
TIC 219015370,TESS,1358,0.22441156208515167
KIC 3836522,Kepler,275,0.224411278963089
KIC 6307243,Kepler,202,0.2244102656841278
TIC 142532090,TESS,399,0.22440724074840546
KIC 6636020,Kepler,338,0.22440238296985626
TIC 44313455,TESS,3439,0.2243996560573578
TIC 423393242,TESS,911,0.22439543902873993
TIC 65737977,TESS,1228,0.22439536452293396
TIC 343726435,TESS,1367,0.22439467906951904
KIC 12071754,Kepler,275,0.22439439594745636
TIC 304142124,TESS,5155,0.22439436614513397
KIC 5192660,Kepler,275,0.2243933230638504
KIC 3970397,Kepler,202,0.2243879735469818
KIC 5563057,Kepler,202,0.2243850976228714
TIC 178879588,TESS,4764,0.2243838757276535
TIC 131347421,TESS,496,0.22438105940818787
TIC 275722992,TESS,1493,0.2243766039609909
KIC 12056139,Kepler,275,0.2243754118680954
TIC 357501308,TESS,2396,0.22437338531017303
TIC 407243316,TESS,1087,0.22436967492103577
TIC 459978312,TESS,1247,0.2243693619966507
KIC 2309910,Kepler,338,0.2243688404560089
KIC 8872048,Kepler,264,0.22436651587486267
KIC 11026304,Kepler,338,0.2243657112121582
KIC 9034103,Kepler,275,0.2243630439043045
KIC 9334027,Kepler,275,0.22435998916625977
KIC 6941084,Kepler,275,0.22435808181762695
KIC 5392702,Kepler,275,0.2243574559688568
KIC 9968924,Kepler,332,0.22435620427131653
KIC 6106282,Kepler,275,0.2243550568819046
TIC 383410746,TESS,1223,0.22435447573661804
TIC 92226327,TESS,2492,0.22435419261455536
TIC 92226327,TESS,2492,0.22435419261455536
KIC 11449918,Kepler,275,0.22434863448143005
KIC 3459529,Kepler,275,0.22434170544147491
KIC 6866251,Kepler,202,0.22434163093566895
TIC 15692883,TESS,4577,0.22434017062187195
KIC 7897936,Kepler,275,0.22433844208717346
KIC 8628758,Kepler,275,0.22433722019195557
KIC 8628758,Kepler,275,0.22433722019195557
TIC 129198098,TESS,464,0.2243349254131317
TIC 32499655,TESS,4822,0.2243337631225586
TIC 427508467,TESS,2733,0.22433164715766907
KIC 9569711,Kepler,202,0.22433145344257355
KIC 9723746,Kepler,275,0.22433137893676758
KIC 8415353,Kepler,332,0.22432902455329895
TIC 90127880,TESS,1412,0.22432854771614075
KIC 11960862,Kepler,275,0.22432351112365723
KIC 12208631,Kepler,338,0.2243187129497528
KIC 11565924,Kepler,202,0.22431719303131104
TIC 160162987,TESS,1444,0.22431306540966034
KIC 6543645,Kepler,202,0.22431083023548126
KIC 10854546,Kepler,275,0.22430849075317383
KIC 9159265,Kepler,275,0.22430717945098877
KIC 7811057,Kepler,202,0.2243049442768097
KIC 10227501,Kepler,275,0.22430162131786346
KIC 3749978,Kepler,332,0.22430142760276794
TIC 229938290,TESS,1200,0.2242961823940277
KIC 8868657,Kepler,332,0.22429558634757996
KIC 11970050,Kepler,275,0.2242947369813919
KIC 12107021,Kepler,286,0.22429311275482178
KIC 6289344,Kepler,275,0.22428980469703674
KIC 9117416,Kepler,202,0.2242845743894577
KIC 9117416,Kepler,202,0.2242845743894577
KIC 9117416,Kepler,202,0.2242845743894577
KIC 10978763,Kepler,275,0.22428441047668457
KIC 10978763,Kepler,275,0.22428441047668457
KIC 10978763,Kepler,275,0.22428441047668457
KIC 6863187,Kepler,338,0.22428381443023682
TIC 229940491,TESS,1080,0.22428357601165771
KIC 3098605,Kepler,275,0.22428175806999207
TIC 415461195,TESS,486,0.22428038716316223
KIC 8107115,Kepler,275,0.22427932918071747
KIC 12306058,Kepler,202,0.22427836060523987
KIC 12306058,Kepler,202,0.22427836060523987
KIC 4374610,Kepler,275,0.22427651286125183
KIC 11019739,Kepler,213,0.22427168488502502
KIC 7731281,Kepler,266,0.22427025437355042
KIC 10027323,Kepler,275,0.2242695391178131
KIC 10027323,Kepler,275,0.2242695391178131
KIC 8094120,Kepler,202,0.22426512837409973
TIC 37117064,TESS,2791,0.22426483035087585
KIC 2857607,Kepler,275,0.22426287829875946
TIC 314649737,TESS,716,0.22426274418830872
KIC 7183745,Kepler,338,0.22426216304302216
KIC 7183745,Kepler,338,0.22426216304302216
KIC 9142714,Kepler,275,0.22426176071166992
TIC 82308728,TESS,2243,0.2242589294910431
KIC 3348082,Kepler,275,0.22425654530525208
KIC 3348082,Kepler,275,0.22425654530525208
KIC 3348082,Kepler,275,0.22425654530525208
TIC 146846569,TESS,1270,0.2242552489042282
TIC 399724238,TESS,573,0.22425448894500732
TIC 314375831,TESS,1164,0.22425393760204315
KIC 2302997,Kepler,275,0.22425134479999542
KIC 11446961,Kepler,213,0.2242477834224701
KIC 11972872,Kepler,275,0.22424623370170593
KIC 6752502,Kepler,332,0.22424252331256866
KIC 10342316,Kepler,275,0.22424085438251495
TIC 229508727,TESS,1207,0.22423934936523438
KIC 8505674,Kepler,202,0.22423391044139862
TIC 67181830,TESS,2125,0.22423207759857178
K2-239,TESS,969,0.2242298126220703
KIC 7747103,Kepler,275,0.22422747313976288
KIC 6436505,Kepler,275,0.22422590851783752
KIC 5697395,Kepler,275,0.2242216169834137
KIC 5780930,Kepler,275,0.22422008216381073
KIC 5364071,Kepler,1008,0.22421881556510925
KIC 5364071,Kepler,1008,0.22421881556510925
KIC 5364071,Kepler,1008,0.22421881556510925
KIC 5364071,Kepler,1008,0.22421881556510925
TIC 4897275,TESS,2564,0.22421769797801971
KIC 4042088,Kepler,202,0.22421744465827942
TIC 265076459,TESS,452,0.22421617805957794
KIC 2452289,Kepler,202,0.22421583533287048
KIC 11453592,Kepler,321,0.2242109328508377
KIC 3545583,Kepler,275,0.22420954704284668
KIC 8823426,Kepler,332,0.224208801984787
KIC 7091432,Kepler,275,0.22420862317085266
KIC 12454800,Kepler,275,0.22420699894428253
KIC 4587135,Kepler,275,0.22420556843280792
EPIC 211524114,TESS,1020,0.22420403361320496
KIC 4676964,Kepler,275,0.22420358657836914
KIC 9887224,Kepler,275,0.22420267760753632
KIC 4991208,Kepler,202,0.2242005318403244
KIC 11193263,Kepler,275,0.22419683635234833
KIC 11671579,Kepler,275,0.22419674694538116
KIC 8552607,Kepler,275,0.22419428825378418
TIC 310728245,TESS,513,0.2241942137479782
TIC 114299824,TESS,4933,0.22419361770153046
KIC 4644604,Kepler,275,0.2241884022951126
KIC 8022520,Kepler,275,0.22418689727783203
KIC 3123418,Kepler,275,0.22418053448200226
KIC 5295206,Kepler,275,0.22418034076690674
KIC 12885212,Kepler,275,0.22417934238910675
TIC 23229805,TESS,1280,0.22417323291301727
KIC 9873254,Kepler,202,0.22417059540748596
KIC 9873254,Kepler,202,0.22417059540748596
TIC 396368313,TESS,1477,0.22416922450065613
TIC 66091052,TESS,936,0.22416481375694275
KIC 9899514,Kepler,338,0.22416308522224426
TIC 458890024,TESS,239,0.2241620570421219
KIC 2992634,Kepler,275,0.22415979206562042
KIC 12506986,Kepler,202,0.2241581380367279
KIC 7366258,Kepler,1074,0.22415637969970703
KIC 7366258,Kepler,1074,0.22415637969970703
KIC 7366258,Kepler,1074,0.22415637969970703
KIC 7366258,Kepler,1074,0.22415637969970703
TIC 165827520,TESS,911,0.22415342926979065
TIC 377297285,TESS,1159,0.22415316104888916
TIC 304950588,TESS,648,0.224150612950325
KIC 5653795,Kepler,275,0.22414915263652802
KIC 7266212,Kepler,275,0.22414901852607727
KIC 10157573,Kepler,275,0.2241480052471161
TIC 288631580,TESS,1348,0.2241450548171997
TIC 288631580,TESS,1348,0.2241450548171997
TIC 423128096,TESS,894,0.22414502501487732
TIC 116262653,TESS,234,0.22414402663707733
KIC 9278216,Kepler,275,0.22414322197437286
TIC 146244533,TESS,630,0.22413964569568634
KIC 9180566,Kepler,275,0.22413742542266846
KIC 8381693,Kepler,275,0.2241373062133789
KIC 5784777,Kepler,275,0.2241361439228058
KIC 11855538,Kepler,202,0.224134162068367
KIC 7771181,Kepler,338,0.22413258254528046
TIC 149179763,TESS,1209,0.224131777882576
TIC 85791385,TESS,1074,0.22413146495819092
TIC 279472966,TESS,282,0.22412733733654022
TIC 363548415,TESS,1008,0.22412362694740295
K2-27,TESS,1008,0.22412362694740295
KIC 5172274,Kepler,202,0.2241181582212448
KIC 6842682,Kepler,275,0.22411754727363586
KIC 8631504,Kepler,275,0.22411617636680603
KIC 6774826,Kepler,332,0.22411096096038818
TIC 70513361,TESS,673,0.2241092026233673
KIC 11453930,Kepler,275,0.22410619258880615
TIC 257056367,TESS,625,0.2241048365831375
KIC 11357192,Kepler,202,0.2240992784500122
TIC 88460991,TESS,466,0.2240982949733734
KIC 5475641,Kepler,275,0.22409608960151672
KIC 6442340,Kepler,202,0.22409451007843018
KIC 6442340,Kepler,202,0.22409451007843018
KIC 6442340,Kepler,202,0.22409451007843018
KIC 9529148,Kepler,275,0.22408834099769592
KIC 6964159,Kepler,275,0.2240874022245407
KIC 6880517,Kepler,338,0.224087193608284
TIC 436875934,TESS,1257,0.22408704459667206
KIC 4665991,Kepler,275,0.2240869700908661
TIC 89256802,TESS,701,0.2240869104862213
KIC 8509361,Kepler,275,0.22408685088157654
KIC 7747425,Kepler,275,0.22408609092235565
KIC 7747425,Kepler,275,0.22408609092235565
KIC 7747425,Kepler,275,0.22408609092235565
KIC 7747425,Kepler,275,0.22408609092235565
KIC 5783938,Kepler,275,0.22408585250377655
KIC 5025294,Kepler,278,0.2240828573703766
KIC 5024429,Kepler,345,0.22408005595207214
KIC 8676038,Kepler,275,0.22407981753349304
KIC 11341266,Kepler,202,0.2240779846906662
KIC 9534832,Kepler,332,0.22407718002796173
TIC 418255064,TESS,1391,0.22407443821430206
TIC 180652891,TESS,560,0.2240738868713379
KIC 8494542,Kepler,275,0.2240729033946991
KIC 3239636,Kepler,275,0.22406864166259766
KIC 11774303,Kepler,275,0.2240646630525589
KIC 12016243,Kepler,286,0.22406446933746338
KIC 9171801,Kepler,344,0.2240588665008545
