pl_name,k2_name,epic_hostname,default_flag,disposition,disp_refname,k2_campaigns,pl_orbper,rowupdate,releasedate
"EPIC 211791178.01","K2-120 b","EPIC 211791178",0,"CANDIDATE","Castro-Gonz&aacute;lez et al. 2022","5, 18",9.56332821000,"2016-12-21","2016-12-21"
"EPIC 211791178.01","K2-120 b","EPIC 211791178",0,"CANDIDATE","Castro-Gonz&aacute;lez et al. 2022","5, 18",9.56183000000,"2019-09-05","2019-09-05"
"EPIC 211796070.01",,"EPIC 211796070",1,"CANDIDATE","Kruse et al. 2019","5, 18",1.88993000000,"2019-09-05","2019-09-05"
"EPIC 211796070.01",,"EPIC 211796070",0,"CANDIDATE","Kruse et al. 2019","5, 18",1.89016107000,"2016-12-21","2016-12-21"
"EPIC 211797637.01",,"EPIC 211797637",1,"CANDIDATE","Kruse et al. 2019","5, 18",1.64070700000,"2019-09-05","2019-09-05"
"EPIC 211797637.01",,"EPIC 211797637",0,"CANDIDATE","Kruse et al. 2019","5, 18",1.64117466000,"2016-12-21","2016-12-21"
"EPIC 211799258.01",,"EPIC 211799258",1,"CANDIDATE","Petigura et al. 2018","5, 18",19.53403000000,"2017-12-14","2017-12-14"
"EPIC 211799258.01",,"EPIC 211799258",0,"CANDIDATE","Petigura et al. 2018","5, 18",19.53405000000,"2017-12-14","2017-12-14"
"EPIC 211800191.01",,"EPIC 211800191",1,"CANDIDATE","Mayo et al. 2018","5, 18",1.10617500000,"2018-02-15","2018-02-15"
"EPIC 211800191.01",,"EPIC 211800191",0,"CANDIDATE","Mayo et al. 2018","5, 18",1.10618200000,"2017-12-14","2017-12-14"
"EPIC 211800191.01",,"EPIC 211800191",0,"CANDIDATE","Mayo et al. 2018","5, 18",1.10605213000,"2016-12-21","2016-12-21"
"EPIC 211800191.01",,"EPIC 211800191",0,"CANDIDATE","Mayo et al. 2018","5, 18",1.10600000000,"2016-07-18","2016-07-18"
"EPIC 211804579.01",,"EPIC 211804579",1,"FALSE POSITIVE","Rizzuto et al. 2017","5, 18",1.52350000000,"2017-12-14","2017-12-14"
"EPIC 211804579.01",,"EPIC 211804579",0,"FALSE POSITIVE","Rizzuto et al. 2017","5, 18",1.52317871000,"2016-12-21","2016-12-21"
"EPIC 211804579.01",,"EPIC 211804579",0,"FALSE POSITIVE","Rizzuto et al. 2017","5, 18",1.52300000000,"2016-07-18","2016-07-18"
"EPIC 211807456.01",,"EPIC 211807456",1,"FALSE POSITIVE","Yu et al. 2018","16, 18",0.50496100000,"2019-02-26","2019-02-26"
"EPIC 211808055.01",,"EPIC 211808055",1,"CANDIDATE","Barros et al. 2016","5, 18",3.38300000000,"2016-07-18","2016-07-18"
"EPIC 211808055.01",,"EPIC 211808055",0,"CANDIDATE","Barros et al. 2016","5, 18",3.38199819000,"2016-12-21","2016-12-21"
"EPIC 211809568.01",,"EPIC 211809568",1,"FALSE POSITIVE","Yu et al. 2018","16",0.59327400000,"2019-02-26","2019-02-26"
"EPIC 211812160.01",,"EPIC 211812160",1,"FALSE POSITIVE","Yu et al. 2018","5, 16, 18",1.08509700000,"2019-02-26","2019-02-26"
"EPIC 211812935.01",,"EPIC 211812935",1,"CANDIDATE","Yu et al. 2018","16",3.60798100000,"2019-02-26","2019-02-26"
"EPIC 211812935.01",,"EPIC 211812935",0,"CANDIDATE","Yu et al. 2018","16",3.60799160000,"2024-02-05","2024-02-05"
"EPIC 211814313.01",,"EPIC 211814313",1,"CANDIDATE","Yu et al. 2018","16",15.40510100000,"2019-02-26","2019-02-26"
"EPIC 211814733.01",,"EPIC 211814733",1,"FALSE POSITIVE","Yu et al. 2018","5, 16",14.70721300000,"2019-02-26","2019-02-26"
"EPIC 211814733.01",,"EPIC 211814733",0,"FALSE POSITIVE","Yu et al. 2018","5, 16",14.71000000000,"2016-07-18","2016-07-18"
"K2-272 b","K2-272 b","EPIC 211816003",1,"CONFIRMED","Livingston et al. 2018","5, 16, 18",14.45367560000,"2021-09-20","2021-09-20"
"K2-272 b","K2-272 b","EPIC 211816003",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",14.45353300000,"2018-10-24","2018-10-26"
"K2-272 b","K2-272 b","EPIC 211816003",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",14.45351300000,"2017-12-14","2017-12-14"
"K2-272 b","K2-272 b","EPIC 211816003",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",14.45107000000,"2019-09-05","2019-09-05"
"K2-272 b","K2-272 b","EPIC 211816003",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",14.45403400000,"2019-02-26","2019-02-26"
"K2-272 b","K2-272 b","EPIC 211816003",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",14.45182127000,"2016-12-21","2016-12-21"
"K2-272 b","K2-272 b","EPIC 211816003",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",14.45200000000,"2016-07-18","2016-07-18"
"EPIC 211817229.01",,"EPIC 211817229",1,"CANDIDATE","Kruse et al. 2019","5, 18",2.17695500000,"2019-09-05","2019-09-05"
"EPIC 211817229.01",,"EPIC 211817229",0,"CANDIDATE","Kruse et al. 2019","5, 18",2.17693000000,"2017-12-14","2017-12-14"
"K2-121 b","K2-121 b","EPIC 211818569",1,"CONFIRMED","Dressing et al. 2017","5, 18",5.18573800000,"2025-09-17","2025-09-17"
"K2-121 b","K2-121 b","EPIC 211818569",0,"CONFIRMED","Dressing et al. 2017","5, 18",5.18600000000,"2016-07-18","2016-07-18"
"K2-121 b","K2-121 b","EPIC 211818569",0,"CONFIRMED","Dressing et al. 2017","5, 18",5.18597200000,"2016-12-21","2016-12-21"
"K2-121 b","K2-121 b","EPIC 211818569",0,"CONFIRMED","Dressing et al. 2017","5, 18",5.18575400000,"2018-10-24","2017-10-05"
"K2-121 b","K2-121 b","EPIC 211818569",0,"CONFIRMED","Dressing et al. 2017","5, 18",5.18576100000,"2018-10-24","2018-10-26"
"K2-121 b","K2-121 b","EPIC 211818569",0,"CONFIRMED","Dressing et al. 2017","5, 18",5.18575800000,"2019-09-05","2019-09-05"
"K2-121 b","K2-121 b","EPIC 211818569",0,"CONFIRMED","Dressing et al. 2017","5, 18",5.18574300000,"2017-12-14","2017-12-14"
"K2-121 b","K2-121 b","EPIC 211818569",0,"CONFIRMED","Dressing et al. 2017","5, 18",5.18575320000,"2024-03-04","2024-03-04"
"K2-121 b","K2-121 b","EPIC 211818569",0,"CONFIRMED","Dressing et al. 2017","5, 18",5.18575390000,"2021-09-20","2021-09-20"
"K2-121 b","K2-121 b","EPIC 211818569",0,"CONFIRMED","Dressing et al. 2017","5, 18",5.18576800000,"2024-01-22","2024-01-22"
"K2-121 b","K2-121 b","EPIC 211818569",0,"CONFIRMED","Dressing et al. 2017","5, 18",5.18575900000,"2018-10-24","2018-02-15"
"EPIC 211822797 b","K2-103 b","EPIC 211822797",1,"CONFIRMED","Mann et al. 2017","5, 16, 18",21.17019630000,"2021-09-20","2021-09-20"
"EPIC 211822797 b","K2-103 b","EPIC 211822797",0,"CONFIRMED","Mann et al. 2017","5, 16, 18",21.16961900000,"2017-12-12","2016-12-21"
"EPIC 211822797 b","K2-103 b","EPIC 211822797",0,"CONFIRMED","Mann et al. 2017","5, 16, 18",21.17623917000,"2016-12-21","2016-12-21"
"EPIC 211822797 b","K2-103 b","EPIC 211822797",0,"CONFIRMED","Mann et al. 2017","5, 16, 18",21.16986100000,"2017-12-12","2017-10-26"
"EPIC 211822797 b","K2-103 b","EPIC 211822797",0,"CONFIRMED","Mann et al. 2017","5, 16, 18",21.16860000000,"2019-09-05","2019-09-05"
"EPIC 211822797 b","K2-103 b","EPIC 211822797",0,"CONFIRMED","Mann et al. 2017","5, 16, 18",21.15950000000,"2017-12-14","2017-12-14"
"EPIC 211822953.01",,"EPIC 211822953",1,"FALSE POSITIVE","Yu et al. 2018","5, 16",1.54938100000,"2019-02-26","2019-02-26"
"EPIC 211825866.01",,"EPIC 211825866",1,"CANDIDATE","Barros et al. 2016","5, 18",0.95017067000,"2016-12-21","2016-12-21"
"EPIC 211826814.01",,"EPIC 211826814",1,"CANDIDATE","Dressing et al. 2017","5, 18",1.53453000000,"2017-12-14","2017-12-14"
"EPIC 211828142.01",,"EPIC 211828142",1,"FALSE POSITIVE","Yu et al. 2018","16",20.18026900000,"2019-02-26","2019-02-26"
"EPIC 211829982.01",,"EPIC 211829982",1,"FALSE POSITIVE","Yu et al. 2018","16",5.80343900000,"2019-02-26","2019-02-26"
"EPIC 211830293.01",,"EPIC 211830293",1,"CANDIDATE","Yu et al. 2018","16",20.89352600000,"2019-02-26","2019-02-26"
"EPIC 211831378.01",,"EPIC 211831378",1,"FALSE POSITIVE","Dressing et al. 2017","5, 18",3.48928000000,"2017-12-14","2017-12-14"
"EPIC 211834065.01",,"EPIC 211834065",1,"CANDIDATE","Pope et al. 2016","5, 16, 18",10.54500000000,"2016-07-18","2016-07-18"
"EPIC 211837343.01",,"EPIC 211837343",1,"CANDIDATE","Kruse et al. 2019","5, 18",12.08080000000,"2019-09-05","2019-09-05"
"EPIC 211838158.01",,"EPIC 211838158",1,"FALSE POSITIVE","Yu et al. 2018","16",0.57534900000,"2019-02-26","2019-02-26"
"EPIC 211839430.01",,"EPIC 211839430",1,"FALSE POSITIVE","Yu et al. 2018","5, 16, 18",2.61293800000,"2019-02-26","2019-02-26"
"EPIC 211839462.01",,"EPIC 211839462",1,"FALSE POSITIVE","Yu et al. 2018","5, 16, 18",2.61280400000,"2019-02-26","2019-02-26"
"EPIC 211841496.01",,"EPIC 211841496",1,"FALSE POSITIVE","Yu et al. 2018","16",0.52219900000,"2019-02-26","2019-02-26"
"EPIC 211843564.01",,"EPIC 211843564",1,"CANDIDATE","Kruse et al. 2019","5, 18",0.45203130000,"2019-09-05","2019-09-05"
"EPIC 211843564.01",,"EPIC 211843564",0,"CANDIDATE","Kruse et al. 2019","5, 18",0.45220130587,"2023-04-10","2023-04-10"
"EPIC 211852187.01",,"EPIC 211852187",1,"FALSE POSITIVE","Yu et al. 2018","16",14.34304200000,"2019-02-26","2019-02-26"
"EPIC 211858408.01",,"EPIC 211858408",1,"FALSE POSITIVE","Yu et al. 2018","16",0.62887600000,"2019-02-26","2019-02-26"
"EPIC 211858489.01",,"EPIC 211858489",1,"FALSE POSITIVE","Yu et al. 2018","16",0.63610900000,"2019-02-26","2019-02-26"
"EPIC 211859295.01",,"EPIC 211859295",1,"CANDIDATE","Zink et al. 2021","16",11.09226000000,"2021-11-19","2021-11-19"
"EPIC 211863149.01",,"EPIC 211863149",1,"CANDIDATE","Yu et al. 2018","16",2.61299000000,"2019-02-26","2019-02-26"
"EPIC 211876245.01",,"EPIC 211876245",1,"CANDIDATE","Yu et al. 2018","16",8.97146000000,"2019-02-26","2019-02-26"
"EPIC 211885185.01",,"EPIC 211885185",1,"FALSE POSITIVE","Yu et al. 2018","5, 16, 18",4.39718700000,"2019-02-26","2019-02-26"
"EPIC 211886472.01",,"EPIC 211886472",1,"CANDIDATE","Kruse et al. 2019","5, 16",19.64015100000,"2019-09-05","2019-09-05"
"EPIC 211886472.01",,"EPIC 211886472",0,"CANDIDATE","Kruse et al. 2019","5, 16",19.64000000000,"2016-07-18","2016-07-18"
"EPIC 211886472.01",,"EPIC 211886472",0,"CANDIDATE","Kruse et al. 2019","5, 16",19.64012300000,"2018-02-15","2018-02-15"
"EPIC 211886472.01",,"EPIC 211886472",0,"CANDIDATE","Kruse et al. 2019","5, 16",19.63366256000,"2016-12-21","2016-12-21"
"EPIC 211886472.01",,"EPIC 211886472",0,"CANDIDATE","Kruse et al. 2019","5, 16",19.63975000000,"2019-02-26","2019-02-26"
"EPIC 211892082.01",,"EPIC 211892082",1,"CANDIDATE","Zink et al. 2021","16",10.90364000000,"2021-11-19","2021-11-19"
"EPIC 211892395.01",,"EPIC 211892395",1,"CANDIDATE","Yu et al. 2018","16",0.99506100000,"2019-02-26","2019-02-26"
"EPIC 211897272.01",,"EPIC 211897272",1,"CANDIDATE","Kruse et al. 2019","5, 18",11.23620000000,"2019-09-05","2019-09-05"
"EPIC 211897691.01",,"EPIC 211897691",1,"CANDIDATE","Kruse et al. 2019","5, 16, 18",5.75052000000,"2019-09-05","2019-09-05"
"EPIC 211897691.01",,"EPIC 211897691",0,"CANDIDATE","Kruse et al. 2019","5, 16, 18",5.75000000000,"2016-07-18","2016-07-18"
"EPIC 211897691.01",,"EPIC 211897691",0,"CANDIDATE","Kruse et al. 2019","5, 16, 18",5.74948100000,"2017-05-18","2017-05-18"
"K2-339 b","K2-339 b","EPIC 211897691",1,"CONFIRMED","de Leon et al. 2021","5, 16, 18",19.50742800000,"2021-08-23","2021-08-23"
"K2-339 b","K2-339 b","EPIC 211897691",0,"CONFIRMED","de Leon et al. 2021","5, 16, 18",19.50800000000,"2019-09-05","2019-09-05"
"EPIC 211901114.01",,"EPIC 211901114",1,"CANDIDATE","Rizzuto et al. 2017","5, 16, 18",1.64880000000,"2017-12-14","2017-12-14"
"EPIC 211901114.01",,"EPIC 211901114",0,"CANDIDATE","Rizzuto et al. 2017","5, 16, 18",1.64893200000,"2017-12-13","2017-12-13"
"EPIC 211904310.01",,"EPIC 211904310",1,"CANDIDATE","Castro-Gonz&aacute;lez et al. 2022","18",24.39986900000,"2022-04-18","2022-04-18"
"EPIC 211906259.01",,"EPIC 211906259",1,"CANDIDATE","Pope et al. 2016","5, 16, 18",2.52000000000,"2016-07-18","2016-07-18"
"K2-186 b","K2-186 b","EPIC 211906650",1,"CONFIRMED","Mayo et al. 2018","5",41.47421900000,"2018-02-14","2018-02-15"
"K2-186 b","K2-186 b","EPIC 211906650",0,"CONFIRMED","Mayo et al. 2018","5",41.46610000000,"2019-09-05","2019-09-05"
"EPIC 211906940.01",,"EPIC 211906940",1,"FALSE POSITIVE","Yu et al. 2018","5, 16",0.52631600000,"2019-02-26","2019-02-26"
"EPIC 211910237.01",,"EPIC 211910237",1,"FALSE POSITIVE","Yu et al. 2018","5, 16",1.10897200000,"2019-02-26","2019-02-26"
"EPIC 211913395.01",,"EPIC 211913395",1,"CANDIDATE","Kruse et al. 2019","5, 18",9.35739000000,"2019-09-05","2019-09-05"
"K2-101 b","K2-101 b","EPIC 211913977",1,"CONFIRMED","Mann et al. 2017","5, 16, 18",14.67624290000,"2021-09-20","2021-09-20"
"K2-101 b","K2-101 b","EPIC 211913977",0,"CONFIRMED","Mann et al. 2017","5, 16, 18",14.67728600000,"2016-12-20","2016-12-21"
"K2-101 b","K2-101 b","EPIC 211913977",0,"CONFIRMED","Mann et al. 2017","5, 16, 18",14.68430000000,"2017-12-14","2017-12-14"
"K2-101 b","K2-101 b","EPIC 211913977",0,"CONFIRMED","Mann et al. 2017","5, 16, 18",14.67582800000,"2017-05-18","2017-05-18"
"K2-101 b","K2-101 b","EPIC 211913977",0,"CONFIRMED","Mann et al. 2017","5, 16, 18",14.67721400000,"2018-02-14","2018-02-15"
"K2-101 b","K2-101 b","EPIC 211913977",0,"CONFIRMED","Mann et al. 2017","5, 16, 18",14.66146147000,"2016-12-21","2016-12-21"
"K2-101 b","K2-101 b","EPIC 211913977",0,"CONFIRMED","Mann et al. 2017","5, 16, 18",14.67665000000,"2019-09-05","2019-09-05"
"EPIC 211914445.01",,"EPIC 211914445",1,"CANDIDATE","Yu et al. 2018","5, 16",1.81071800000,"2019-02-26","2019-02-26"
"EPIC 211914718.01",,"EPIC 211914718",1,"FALSE POSITIVE","Yu et al. 2018","5, 16, 18",0.58201700000,"2019-02-26","2019-02-26"
"EPIC 211914889.01",,"EPIC 211914889",1,"CANDIDATE","Yu et al. 2018","5, 16, 18",1.81042000000,"2019-02-26","2019-02-26"
"EPIC 211914960.01",,"EPIC 211914960",1,"CANDIDATE","Yu et al. 2018","5, 16, 18",1.81083400000,"2019-02-26","2019-02-26"
"EPIC 211914998.02",,"EPIC 211914998",1,"CANDIDATE","Castro-Gonz&aacute;lez et al. 2022","18",24.62372030000,"2022-04-18","2022-04-18"
"K2-358 b","K2-358 b","EPIC 211914998",1,"CONFIRMED","Castro-Gonz&aacute;lez et al. 2022","18",11.25102850000,"2021-09-20","2021-09-20"
"EPIC 211915147.01",,"EPIC 211915147",1,"FALSE POSITIVE","Yu et al. 2018","5, 16, 18",1.81070800000,"2019-02-26","2019-02-26"
"K2-95 b","K2-95 b","EPIC 211916756",1,"CONFIRMED","Obermeier et al. 2016","5, 18",10.13464540000,"2021-09-20","2021-09-20"
"K2-95 b","K2-95 b","EPIC 211916756",0,"CONFIRMED","Obermeier et al. 2016","5, 18",10.13389000000,"2018-10-24","2016-09-08"
"K2-95 b","K2-95 b","EPIC 211916756",0,"CONFIRMED","Obermeier et al. 2016","5, 18",10.13446000000,"2019-09-05","2019-09-05"
"K2-95 b","K2-95 b","EPIC 211916756",0,"CONFIRMED","Obermeier et al. 2016","5, 18",10.13380000000,"2017-12-14","2017-12-14"
"K2-95 b","K2-95 b","EPIC 211916756",0,"CONFIRMED","Obermeier et al. 2016","5, 18",10.13427900000,"2017-12-14","2017-12-14"
"K2-95 b","K2-95 b","EPIC 211916756",0,"CONFIRMED","Obermeier et al. 2016","5, 18",10.13509100000,"2018-10-24","2016-12-21"
"K2-95 b","K2-95 b","EPIC 211916756",0,"CONFIRMED","Obermeier et al. 2016","5, 18",10.13401600000,"2018-10-24","2018-10-26"
"K2-95 b","K2-95 b","EPIC 211916756",0,"CONFIRMED","Obermeier et al. 2016","5, 18",10.13423100000,"2017-05-18","2017-05-18"
"K2-273 b","K2-273 b","EPIC 211919004",1,"CONFIRMED","Livingston et al. 2018","5, 16, 18",11.71956630000,"2021-09-20","2021-09-20"
"K2-273 b","K2-273 b","EPIC 211919004",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",11.71633200000,"2018-10-24","2018-10-26"
"K2-273 b","K2-273 b","EPIC 211919004",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",11.71660300000,"2017-12-14","2017-12-14"
"K2-273 b","K2-273 b","EPIC 211919004",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",11.71885000000,"2019-09-05","2019-09-05"
"K2-273 b","K2-273 b","EPIC 211919004",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",11.72210300000,"2019-02-26","2019-02-26"
"K2-273 b","K2-273 b","EPIC 211919004",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",11.72222800000,"2017-05-18","2017-05-18"
"K2-273 b","K2-273 b","EPIC 211919004",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",11.72000000000,"2016-07-18","2016-07-18"
"K2-273 b","K2-273 b","EPIC 211919004",0,"CONFIRMED","Livingston et al. 2018","5, 16, 18",11.71571445000,"2016-12-21","2016-12-21"
"EPIC 211919555.01",,"EPIC 211919555",1,"FALSE POSITIVE","Yu et al. 2018","16",9.48499400000,"2019-02-26","2019-02-26"
"EPIC 211919842.01",,"EPIC 211919842",1,"FALSE POSITIVE","Yu et al. 2018","16",9.51091100000,"2019-02-26","2019-02-26"
"EPIC 211920462.01",,"EPIC 211920462",1,"FALSE POSITIVE","Yu et al. 2018","16",9.51679300000,"2019-02-26","2019-02-26"
"EPIC 211920528.01",,"EPIC 211920528",1,"FALSE POSITIVE","Yu et al. 2018","5, 16, 18",9.48658000000,"2019-02-26","2019-02-26"
"EPIC 211920604.01",,"EPIC 211920604",1,"FALSE POSITIVE","Yu et al. 2018","5, 16, 18",9.48792900000,"2019-02-26","2019-02-26"
"EPIC 211920811.01",,"EPIC 211920811",1,"FALSE POSITIVE","Yu et al. 2018","5, 16",9.49259000000,"2019-02-26","2019-02-26"
"K2-340 b","K2-340 b","EPIC 211923431",1,"CONFIRMED","de Leon et al. 2021","5, 18",29.74045100000,"2021-08-23","2021-08-23"
"K2-340 b","K2-340 b","EPIC 211923431",0,"CONFIRMED","de Leon et al. 2021","5, 18",29.72900000000,"2016-07-18","2016-07-18"
"K2-340 b","K2-340 b","EPIC 211923431",0,"CONFIRMED","de Leon et al. 2021","5, 18",29.73610000000,"2019-09-05","2019-09-05"
"K2-146 b","K2-146 b","EPIC 211924657",1,"CONFIRMED","Hirano et al. 2018","5, 16, 18",2.64460000000,"2019-08-09","2019-08-15"
"K2-146 b","K2-146 b","EPIC 211924657",0,"CONFIRMED","Hirano et al. 2018","5, 16, 18",2.64484500000,"2017-12-14","2017-12-14"
"K2-146 b","K2-146 b","EPIC 211924657",0,"CONFIRMED","Hirano et al. 2018","5, 16, 18",2.64352800000,"2019-09-05","2019-09-05"
"K2-146 b","K2-146 b","EPIC 211924657",0,"CONFIRMED","Hirano et al. 2018","5, 16, 18",2.66980000000,"2021-07-12","2021-07-12"
"K2-146 b","K2-146 b","EPIC 211924657",0,"CONFIRMED","Hirano et al. 2018","5, 16, 18",2.64425900000,"2017-05-18","2017-05-18"
"K2-146 b","K2-146 b","EPIC 211924657",0,"CONFIRMED","Hirano et al. 2018","5, 16, 18",2.64464600000,"2019-08-09","2018-02-01"
"K2-146 b","K2-146 b","EPIC 211924657",0,"CONFIRMED","Hirano et al. 2018","5, 16, 18",2.64484000000,"2017-12-14","2017-12-14"
"K2-146 b","K2-146 b","EPIC 211924657",0,"CONFIRMED","Hirano et al. 2018","5, 16, 18",2.64500000000,"2016-07-18","2016-07-18"
"K2-146 b","K2-146 b","EPIC 211924657",0,"CONFIRMED","Hirano et al. 2018","5, 16, 18",2.64466100000,"2019-08-09","2018-10-26"
"K2-146 c","K2-146 c","EPIC 211924657",1,"CONFIRMED","Hamann et al. 2019","5, 16, 18",4.00498000000,"2019-08-09","2019-08-15"
"K2-146 c","K2-146 c","EPIC 211924657",0,"CONFIRMED","Hamann et al. 2019","5, 16, 18",3.96630000000,"2021-07-12","2021-07-12"
"EPIC 211925181.01",,"EPIC 211925181",1,"CANDIDATE","Kruse et al. 2019","5, 18",8.84100000000,"2019-09-05","2019-09-05"
"EPIC 211925595.01",,"EPIC 211925595",1,"CANDIDATE","Barros et al. 2016","5, 16",45.38331501000,"2016-12-21","2016-12-21"
"EPIC 211928959.01",,"EPIC 211928959",1,"FALSE POSITIVE","Yu et al. 2018","16, 18",0.85846200000,"2019-02-26","2019-02-26"
"EPIC 211929937.01",,"EPIC 211929937",1,"CANDIDATE","Kruse et al. 2019","5, 18",3.47665060000,"2019-09-05","2019-09-05"
"EPIC 211929937.01",,"EPIC 211929937",0,"CANDIDATE","Kruse et al. 2019","5, 18",3.47663300000,"2017-05-18","2017-05-18"
"EPIC 211929937.01",,"EPIC 211929937",0,"CANDIDATE","Kruse et al. 2019","5, 18",3.47664200000,"2017-12-14","2017-12-14"
"EPIC 211929937.01",,"EPIC 211929937",0,"CANDIDATE","Kruse et al. 2019","5, 18",3.47701312000,"2016-12-21","2016-12-21"
"EPIC 211929937.01",,"EPIC 211929937",0,"CANDIDATE","Kruse et al. 2019","5, 18",3.47700000000,"2016-07-18","2016-07-18"
"EPIC 211929937.01",,"EPIC 211929937",0,"CANDIDATE","Kruse et al. 2019","5, 18",3.47701708869,"2024-03-06","2024-03-06"
"EPIC 211934173.01",,"EPIC 211934173",1,"FALSE POSITIVE","Yu et al. 2018","5, 16, 18",0.52045100000,"2019-02-26","2019-02-26"
"EPIC 211939692.01",,"EPIC 211939692",1,"CANDIDATE","Kruse et al. 2019","5, 18",,"2019-09-05","2019-09-05"
"EPIC 211939692.02",,"EPIC 211939692",1,"CANDIDATE","Kruse et al. 2019","5, 18",39.54380000000,"2019-09-05","2019-09-05"
"EPIC 211939692.03",,"EPIC 211939692",1,"CANDIDATE","Kruse et al. 2019","5, 18",,"2019-09-05","2019-09-05"
"EPIC 211939692.04",,"EPIC 211939692",1,"CANDIDATE","Kruse et al. 2019","5, 18",26.86620000000,"2019-09-05","2019-09-05"
"EPIC 211941472.01",,"EPIC 211941472",1,"CANDIDATE","Kruse et al. 2019","5, 16, 18",5.78370000000,"2019-09-05","2019-09-05"
"EPIC 211941472.01",,"EPIC 211941472",0,"CANDIDATE","Kruse et al. 2019","5, 16, 18",5.78185300000,"2018-02-15","2018-02-15"
"EPIC 211941472.01",,"EPIC 211941472",0,"CANDIDATE","Kruse et al. 2019","5, 16, 18",5.78000000000,"2016-07-18","2016-07-18"
"EPIC 211942157.01",,"EPIC 211942157",1,"FALSE POSITIVE","Yu et al. 2018","5, 16, 18",1.32429200000,"2019-02-26","2019-02-26"
"EPIC 211942755.01",,"EPIC 211942755",1,"CANDIDATE","Zink et al. 2021","5",19.72907100000,"2021-11-19","2021-11-19"
"EPIC 211945201 b","K2-236 b","EPIC 211945201",1,"CONFIRMED","Chakraborty et al. 2018","5, 16",19.49221000000,"2018-10-24","2018-10-26"
"EPIC 211945201 b","K2-236 b","EPIC 211945201",0,"CONFIRMED","Chakraborty et al. 2018","5, 16",19.49179500000,"2018-02-15","2018-02-15"
"EPIC 211945201 b","K2-236 b","EPIC 211945201",0,"CONFIRMED","Chakraborty et al. 2018","5, 16",19.50735025000,"2016-12-21","2016-12-21"
"EPIC 211945201 b","K2-236 b","EPIC 211945201",0,"CONFIRMED","Chakraborty et al. 2018","5, 16",19.49214730000,"2024-02-05","2024-02-05"
"EPIC 211945201 b","K2-236 b","EPIC 211945201",0,"CONFIRMED","Chakraborty et al. 2018","5, 16",19.49213000000,"2018-10-24","2018-05-31"
"EPIC 211945201 b","K2-236 b","EPIC 211945201",0,"CONFIRMED","Chakraborty et al. 2018","5, 16",19.49196500000,"2019-02-26","2019-02-26"
"EPIC 211945201 b","K2-236 b","EPIC 211945201",0,"CONFIRMED","Chakraborty et al. 2018","5, 16",19.49213200000,"2017-12-14","2017-12-14"
"EPIC 211945201 b","K2-236 b","EPIC 211945201",0,"CONFIRMED","Chakraborty et al. 2018","5, 16",19.49183000000,"2019-09-05","2019-09-05"
"EPIC 211945201 b","K2-236 b","EPIC 211945201",0,"CONFIRMED","Chakraborty et al. 2018","5, 16",19.49100000000,"2016-07-18","2016-07-18"
"EPIC 211945201 b","K2-236 b","EPIC 211945201",0,"CONFIRMED","Chakraborty et al. 2018","5, 16",19.49100000000,"2025-09-17","2025-09-17"
"EPIC 211945201 b","K2-236 b","EPIC 211945201",0,"CONFIRMED","Chakraborty et al. 2018","5, 16",19.49214980000,"2024-03-04","2024-03-04"
"EPIC 211946007.01",,"EPIC 211946007",1,"FALSE POSITIVE","Yu et al. 2018","5, 16, 18",1.98280900000,"2019-02-26","2019-02-26"
